location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Bad Wildungen,Badequelle,51.11239587128957,9.103337748868354,12.6,Slate,Devonian,7.6,,5.8,,,,27.6,54.95,115.1,24.8,55.15,612.0,,3.16,0.23,0.45,8,0.5,,,15.12,,6,
Bad Wildungen,Badequelle,51.11239587128957,9.103337748868354,0,Slate,Devonian,11,1390.0,5.83,370.0,,,49.2,92.3,193.0,21.6,58,1080.0,,4.52,,,10.1,0.686,,0,,,6,
Bad Wildungen,Georg-Viktor-Quelle ,51.11199264031706,9.101908855405632,3.59,Sand and Gravel,Quaternary,10.4,1600.0,,,,,45.28,105.1,203.6,4.593,51.39,1225.0,0.092,4.169,,0.129,10.48,0.754,,Spuren,28.14,,6,
Bad Wildungen,Georg-Viktor-Quelle ,51.11199264031706,9.101908855405632,3.59,Sand and Gravel,Quaternary,9.7,,,,,,56.51,125.2,233.7,5.87,59.19,1442.0,0.18,6.47,,,10.79,0.77,,,23.88,,6,
Bad Wildungen,Georg-Viktor-Quelle ,51.11199264031706,9.101908855405632,3.59,Sand and Gravel,Quaternary,10.1,1552.0,5.92,,,0,40.0,91.0,191.0,19.5,56,1076.0,0.12,4.2,0.38,0.06,8.56,0.55,0.3,<0.5,22.0,,6,
Bad Wildungen,Georg-Viktor-Quelle Brunnen A,51.11181410961581,9.100480477196562,248.3,Slate,Devonian,12,2510.0,6.11,390.0,,,202.0,135.0,314.0,8.86,114,2070.0,,7.22,,,5.53,0.367,,0,,,6,
Bad Wildungen,Georg-Viktor-Quelle Brunnen A,51.11181410961581,9.100480477196562,198.8,Slate,Devonian,15.2,,,,,,138.5,112.3,255.1,7.74,143.5,1542.0,,7.76,1.29,1.4,4.78,0.5,,,35.23,,6,
Bad Wildungen,Georg-Viktor-Quelle Brunnen B,51.11194775935608,9.101837356715961,44.7,Slate,Devonian,11.1,,,,,,41.7,103.3,202.3,7.85,55.9,1189.0,,4.18,0.64,,10.78,0.74,,,29.4,,6,
Bad Wildungen,Georg-Viktor-Quelle Brunnen B,51.11194775935608,9.101837356715961,44.7,Slate,Devonian,11.4,1320.0,5.9,393.0,,,37.5,92.3,183.0,18.4,54.8,1030.0,,4.15,,,8.98,0.505,,0,,,6,
Bad Wildungen,Helenenbrunnen,51.10029547492454,9.114588868101452,73.4,Chert,Carboniferous,11.8,,,,,,653.1,238.7,345.9,602.8,25.05,2956.0,0.56,15.98,1.18,0.2,6.61,0.41,,7.1,32.69,,6,
Bad Wildungen,Helenenbrunnen,51.10029547492454,9.114588868101452,73.4,Chert,Carboniferous,11.9,,,,,,671.8,253.8,346.3,616.0,26.4,3040.0,,,,,,,,,,,6,
Bad Wildungen,Helenenbrunnen,51.10029547492454,9.114588868101452,73.4,Chert,Carboniferous,12.7,4600.0,6.33,384.0,,,600.0,262.0,363.0,624.0,34,3070.0,,13.6,,,6.38,0.36,,0,,,6,
Bad Wildungen,Helenenquelle,51.10029547492454,9.114588868101452,5.5,Slate,Carboniferous,11.5,5800.0,,,,,675.4,258.7,353.3,633.2,24.77,3079.0,,12.6,,1.948,6.55,0.448,,,40.33,,6,
Bad Wildungen,Helenenquelle,51.10029547492454,9.114588868101452,5.5,Slate,Carboniferous,10,,,,,,661.1,251.9,351.8,619.4,30.51,3032.0,0.498,18,1.408,,5.526,0.42,,,32.02,,6,
Bad Wildungen,Königsquelle,51.12243593536043,9.130498189115533,6,Chert,Carboniferous,9.5,,,,,,604.0,177.3,268.3,563.9,44.7,2307.0,0.527,12.2,Traces,,2.6,0.2,,Traces,55.5,,6,
Bad Wildungen,Königsquelle,51.12243593536043,9.130498189115533,6,Chert,Carboniferous,9.2,,,,,,325.5,144.2,246.6,498.2,54.9,1452.0,,12.26,,,4.8,0.9,,,,,6,
Bad Wildungen,Königsquelle,51.12243593536043,9.130498189115533,6,Chert,Carboniferous,10.2,,,,,,318.0,156.2,240.0,523.3,67.1,1402.0,,13,1.03,0.72,2.13,0.5,,,48.4,,6,
Bad Wildungen,Königsquelle,51.12243593536043,9.130498189115533,6,Chert,Carboniferous,12.4,3200.0,6.11,391.0,,,324.0,156.0,274.0,542.0,75.9,1510.0,,11,,,0.89,0.823,,0,,,6,
Bad Wildungen,Schlossquelle,51.12329566698176,9.125215775117356,25,Slate,Carboniferous,10.5,,,,,,119.2,120.9,124.9,82.3,30.5,1165.0,0.08,10.8,Traces,Traces,12,0.5,,,46.2,,6,
Bad Wildungen,Schlossquelle,51.12329566698176,9.125215775117356,25,Slate,Carboniferous,9.7,,,,,,79.9,81.2,121.4,63.7,50.5,838.9,,8.13,,1.355,3.02,0.8,,,,,6,
Bad Wildungen,Schlossquelle,51.12329566698176,9.125215775117356,3,Slate,Carboniferous,11.7,1600.0,6.0,359.0,,,122.0,114.0,172.0,90.8,36.5,1240.0,,8.38,,,2.5,0.915,,0,,,6,
Bad Wildungen,Stahlquelle,51.09641070991236,9.085101160439574,2,Slate,Devonian,9.9,,,,,,4.616,34.18,38.64,4.267,14.88,344.9,,3.177,,,26.66,3.142,,,14.3,,6,
Bad Wildungen,Stahlquelle,51.09641070991236,9.085101160439574,2,Slate,Devonian,7.6,,,,,,6.964,29.17,32.57,5.174,17.1,291.3,,1.97,,1.375,21.47,1.495,,,7.157,,6,
Bad Wildungen,Stahlquelle,51.09641070991236,9.085101160439574,2,Slate,Devonian,8.9,470.0,5.39,423.0,,,3.3,32.3,35.7,6.38,19.2,293.0,,1.2,,,19.1,1.53,,0,,,6,
Bad Wildungen,Talquelle,51.09680969470654,9.092310878158097,22,Slate,Carboniferous,9.4,,,,,,8.206,77.18,159.7,4.663,21.26,907.4,,3.478,,,13.86,5.665,,,12.5,,6,
Bad Wildungen,Talquelle,51.09680969470654,9.092310878158097,22,Slate,Carboniferous,7.6,,,,,,4.076,52.6,107.4,5.337,17.35,599.7,,1.807,,,10.07,1.991,,,,,6,
Bad Wildungen,Talquelle,51.09680969470654,9.092310878158097,32.8,Slate,Carboniferous,10.3,,,,,,4.1,47.5,80.9,9.5,19.2,476.0,,,,,,,,,,,6,
Bad Wildungen,Talquelle,51.09680969470654,9.092310878158097,32.8,Slate,Carboniferous,10.4,780.0,5.71,438.0,,,4.3,55.3,102.0,8.51,20.2,570.0,,1.24,,,9.63,1.83,,0,,,6,
Bad Wildungen-Kleinern,Bathildisquelle,51.14149818710961,9.07168156117232,2.1,Sand and Gravel,Quaternary,9.6,,,,,,73.77,95.577,167.292,53.364,16.9,1097.4,,3.44,,,5.5,0.92,,,11.618,,6,
Bad Wildungen-Kleinern,Bathildisquelle,51.14149818710961,9.07168156117232,2.1,Sand and Gravel,Quaternary,10.2,1330.0,5.86,389.0,,,65.2,95.4,157.0,57.0,53.3,961.0,,3.53,,,4.06,0.586,,5.76,,,6,
Bad Wildungen-Kleinern,Domänenquelle,51.14746438840543,9.08805388211596,4,Sand and Gravel,Quaternary,9.5,,,,,,37.8,51.34,151.1,27.9,50.74,704.55,,4,,,3.27,0.43,,,,,6,
Bad Wildungen-Kleinern,Domänenquelle,51.14746438840543,9.08805388211596,4,Sand and Gravel,Quaternary,13.5,1310.0,6.03,332.0,,,57.4,83.7,157.0,40.8,77.8,912.0,,3.11,,,7.47,0.796,,9.8,,,6,
Bad Wildungen-Kleinern,Dorfquelle,51.13876060067891,9.064961858650161,1.8,Sand and Gravel,Quaternary,9.4,,,,,,106.3,63.394,235.077,49.64,8.319,1240.8,,3.28,,,6,1.23,,,13.65,,6,
Bad Wildungen-Kleinern,Dorfquelle,51.13704376254488,9.636466493465093,1.8,Sand and Gravel,Quaternary,8.5,,,,,,83.6,105.3,195.1,42.6,69.7,1257.0,,,,,,,,,,,6,
Bad Wildungen-Kleinern,Dorfquelle,51.13704376254488,9.636466493465093,1.8,Sand and Gravel,Quaternary,10.1,1730.0,5.96,391.0,,,103.0,120.0,228.0,50.4,62,1440.0,,3.71,,,8.38,0.95,,0,,,6,
Bad Wildungen-Kleinern,Mühlbrunnen,51.13732336113247,9.063245298527976,4,Slate,Devonian,10.1,,,,,,70.5,91.2,177.643,36.343,16.906,1123.8,,1.56,,,8,1.098,,,17.55,,6,
Bad Wildungen-Kleinern,Mühlbrunnen,51.13732336113247,9.063245298527976,4,Slate,Devonian,10.4,1320.0,5.83,386.0,,,60.7,85.3,170.0,34.2,99.9,949.0,,3.08,,,9.13,0.959,,0,,,6,
Bad Wildungen-Kleinern,Quelle im Bach,51.13736818728057,9.063459676027417,0,Sand and Gravel,Quaternary,10,1290.0,5.72,325.0,,,62.9,83.4,153.0,33.7,46.1,973.0,,3.32,,,11,0.745,,0,,,6,
Bad Wildungen-Kleinern,Quelle im Mühlgraben,51.14396355927526,9.081545338360302,0,Sand and Gravel,Quaternary,10.5,820.0,5.87,572.0,,,20.5,57.3,91.7,11.0,71.1,531.0,,2.43,,,2.23,0.633,,1,,,6,
Bad Wildungen-Reinhardshausen,Dr. Hildegard Dietrich-Quelle,51.10931194817051,9.081769449823257,116,Slate,Devonian,12.6,1380.0,5.7,378.0,,,10.2,78.8,195.0,6.83,11,991.0,,2.03,,,4.04,0.463,,0.52,,,6,
Bad Wildungen-Reinhardshausen,Gemeindequelle,51.11650819123751,9.073927548045313,2.45,Sand and Gravel,Quaternary,9.9,,,,,,13.51,59.41,113.8,10.18,25.6,636.4,,2.638,,,7.749,1.427,,,16.96,,6,
Bad Wildungen-Reinhardshausen,Gemeindequelle,51.11650819123751,9.073927548045313,2.45,Sand and Gravel,Quaternary,9.2,,,,,,9.85,59.13,115.7,6.36,27.9,651.0,,2.08,0.24,0.38,7.57,0.4,,,15.73,,6,
Bad Wildungen-Reinhardshausen,Gemeindequelle,51.11650819123751,9.073927548045313,2.45,Sand and Gravel,Quaternary,11.4,950.0,5.86,405.0,,,11.7,68.4,128.0,10.6,29.8,711.0,,2.15,,,0.29,0.366,,0,,,6,
Bad Wildungen-Reinhardshausen,Görnerquelle ,51.11074943439551,9.08277157134353,50.7,Slate,Devonian,10.4,,,,,,19.7,74.6,170.3,5.04,12.9,942.7,,2.13,,1.06,7.41,0.89,,,12.08,,6,
Bad Wildungen-Reinhardshausen,Görnerquelle ,51.11074943439551,9.08277157134353,50.7,Slate,Devonian,11.5,1020.0,6.09,405.0,,,16.8,64.4,153.0,16.3,22.1,772.0,,1.98,,,3.85,0.838,,0.22,,,6,
Bad Wildungen-Reinhardshausen,Naturquelle,51.11038885848757,9.084198861314796,155,Slate,Devonian,12.1,2300.0,6.01,321.0,,,27.0,152.0,374.0,4.25,12.5,2000.0,,3.89,,,5.98,0.544,,0.35,,,6,
Bad Wildungen-Reinhardshausen,Prozessquelle (left),51.11610360813235,9.074069708378534,3.75,Sand and Gravel,Quaternary,9.9,,,,,,8.217,71.42,143.8,5.61,20.73,806.6,,2.634,,,8.57,0.364,,,18.42,,6,
Bad Wildungen-Reinhardshausen,Prozessquelle (left),51.11610360813235,9.074069708378534,3.75,Sand and Gravel,Quaternary,11.7,970.0,5.98,465.0,,,10.8,66.2,140.0,6.38,25,753.0,,2.45,,,5.96,0.346,,0.66,,,6,
Bad Wildungen-Reinhardshausen,Prozessquelle (right),51.11610360813235,9.074069708378534,2.71,Sand and Gravel,Quaternary,9.9,,,,,,8.043,68.21,135.0,5.048,20.59,757.8,,1.757,,,4.978,0.359,,,15.77,,6,
Bad Wildungen-Reinhardshausen,Reinhardsquelle,51.11066040666292,9.081557655818044,5.5,Slate,Devonian,9.6,,,,,,16.47,99.86,206.1,3.048,19.49,1159.0,0.075,3.308,,,4.828,1.014,,,8.244,,6,
Bad Wildungen-Reinhardshausen,Reinhardsquelle,51.11066040666292,9.081557655818044,5.5,Slate,Devonian,11,,,,,,15.1,73.1,176.6,12.8,59.2,868.0,,3.3,,,4.9,0.7,,,,,6,
Bad Wildungen-Reinhardshausen,Reinhardsquelle,51.11066040666292,9.081557655818044,5.5,Slate,Devonian,11.3,,,,,,13.4,67.1,152.2,11.0,33.9,787.8,,2.64,0.38,,4.44,0.9,,,9.7,,6,
Bad Wildungen-Reinhardshausen,Reinhardsquelle,51.11066040666292,9.081557655818044,5.5,Slate,Devonian,13,950.0,5.94,441.0,,,15.7,56.0,142.0,20.9,34.6,668.0,,2.18,,,3.16,0.833,,0.44,,,6,
Bad Wildungen-Reinhardshausen,Reinhardsquelle,51.11066040666292,9.081557655818044,5.5,Slate,Devonian,12.7,1280.0,5.77,40.0,,1.55,22.4,71.9,170.0,32.8,25,867.0,0.053,0.05,0.3,2.5,4.3,0.81,0.17,<0.3,9.73,,6,
Bad Wildungen-Reinhardshausen,Schachtquelle,51.11299944536233,9.078705766295409,150.5,Slate,Devonian,9.6,,,,,,8.254,35.22,69.67,10.52,19.92,394.6,,1.703,,1.09,9.379,0.2,,,15.39,,6,
Bad Wildungen-Reinhardshausen,Tempelquelle,51.11286471144816,9.078562734043393,149.5,Slate,Devonian,9.4,,,,,,10.95,36.53,75.77,4.597,16.7,439.8,,5.09,,,8.331,0.26,,,20.82,,6,
Bad Wildungen-Reinhardshausen,Tempelquelle,51.11286471144816,9.078562734043393,153,Slate,Devonian,12.3,800.0,6.05,422.0,,,11.6,49.8,107.0,14.2,39.9,554.0,,1.92,,,6.15,0.309,,0.13,,,6,
Bad Wildungen-Reitzenhagen,Bilsteinquelle,51.12651124869681,9.09979834648759,29.6,Chert,Carboniferous,8,,,,,,57.0,81.0,194.0,10.0,40,1108.0,,5,,,8,,,,,,6,
Bad Wildungen-Reitzenhagen,Bilsteinquelle,51.12651124869681,9.09979834648759,29.6,Chert,Carboniferous,7.8,,,,,,29.48,51.07,109.8,7.11,41.25,631.9,,4.467,,,7.211,0.5,,,22.64,,6,
Bad Wildungen-Reitzenhagen,Bilsteinquelle,51.12651124869681,9.09979834648759,29.6,Chert,Carboniferous,12.5,,,,,,32.8,57.7,125.4,10.3,52.9,693.8,,3.21,,,6.6,0.56,,,28.3,,6,
Bad Wildungen-Reitzenhagen,Bilsteinquelle,51.12651124869681,9.09979834648759,29.6,Chert,Carboniferous,10.9,950.0,5.93,375.0,,,51.6,84.8,184.0,10.6,58.6,1030.0,,3.95,,,6.038,0.573,,0,,,6,
Bad Wildungen-Reitzenhagen,Johanniterquelle,51.12407074299013,9.114505172587632,5.8,Chert,Carboniferous,8,,,,,,129.4,55.39,118.7,14.66,32.83,920.1,,4.53,,,1.207,0.237,,,51.6,,6,
Bad Wildungen-Reitzenhagen,Quelle Obermühle,51.12551535003623,9.107795257762364,0.8,Sand and Gravel,Quaternary,6.2,,,,,,88.3,88.04,147.28,25.5,66.25,963.8,,7.7,,,1.17,0.39,,,,,6,
Bad Zwesten,Alter Löwensprudel,51.04708665884633,9.181478451207244,4,Sand and Gravel,Quaternary,11.2,,,,,,465.3,83.8,196.3,666.6,360.6,647.1,,,,,3.2,,,,10.0,,6,
Bad Zwesten,Alter Löwensprudel,51.04708665884633,9.181478451207244,4,Sand and Gravel,Quaternary,11.2,4420.0,6.11,,,<0.5,605.0,91.3,212.0,887.0,383,744.0,0.29,9.9,4.6,0.75,2.8,1.3,1.58,<2,11.0,,6,
Bad Zwesten,Neuer Löwensprudel,51.04713151385241,9.181535666873655,16.5,Dolomite,Permian,11.3,,,,,,569.4,91.8,222.3,828.8,381.1,763.3,,,,,,,,,,,6,
Battenberg (Eder),Firma Stark Brunnen II,51.0141627055347,8.648690862273748,155,Sandstone,Devonian,11.5,,8.5,,,2.6,62.2,,48.55,11.7,11.7,256.768,,3.5,,,0,0,,,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen I,51.25552602016868,9.426387588443134,206.78,Sandstone,Triassic,12.2,,7.2,,,,,,,,,244.0,,,,,,,,,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen I,51.25552602016868,9.426387588443134,206.78,Sandstone,Triassic,12.9,,7.2,,,,,,,,,305.0,,,,,,,,,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen I,51.25552602016868,9.426387588443134,206.78,Sandstone,Triassic,11.7,1017.0,6.85,,,2.5,32.6,36.3,122.7,156.9,48.1,320.0,,3.7,,0,0.12,0.43,,0.9,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen II,51.2541615011656,9.430815376641961,200.19,Sandstone,Triassic,12.4,,7.2,,,,,,,,,268.0,,,,,,,,,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen II,51.2541615011656,9.430815376641961,200.19,Sandstone,Triassic,11.7,555.0,6.89,,,2.6,19.9,25.7,57.6,17.8,42.4,273.0,,3.2,,0,0.086,0.53,,3.6,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen III,51.25297444527508,9.435817525330632,169,Sandstone,Triassic,12,,7.0,,,,,,,,,280.0,,,,,,,,,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen III,51.25297444527508,9.435817525330632,169,Sandstone,Triassic,12.2,,7.3,,,,,,,,,305.0,,,,,,,,,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen III,51.25297444527508,9.435817525330632,169,Sandstone,Triassic,11.5,620.0,6.98,,,5.6,24.7,32.3,59.5,24.6,55.9,295.0,,3.4,,0,0.016,0.03,,6.6,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen IV,51.2568340401225,9.437286550312129,160,Sandstone,Triassic,11.2,675.0,6.88,,,2.7,29.6,36.1,62.3,26.7,70.8,315.0,,3.7,,0,0.06,0.1,,1.2,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen V,51.26015861519157,9.437604656141067,210,Sandstone,Triassic,12.2,,6.9,,,,,,,,,323.0,,,,,,,,,,,6,
Baunatal-Altenbauna,VW-Werksbrunnen V,51.26015861519157,9.437604656141067,210,Sandstone,Triassic,11.3,565.0,6.69,,,1.7,18.0,26.0,62.7,21.1,48.8,276.0,,3.3,,0,1,0.44,,0.6,,,6,
Baunatal-Großenritte,Baunatal II,51.26038080990293,9.373570054280732,221,Sandstone,Triassic,14.8,,7.1,,,2.3,29.4,33.5,50.4,15.9,63.5,298.0,,3.8,,0,0,0.005,,1.5,,,6,
Baunatal-Großenritte,Baunatal II,51.26038080990293,9.373570054280732,221,Sandstone,Triassic,13.4,566.0,7.3,,,,,,,,,275.0,,,,,,,,,,,6,
Baunatal-Großenritte,Baunatal II,51.26038080990293,9.373570054280732,221,Sandstone,Triassic,14.9,600.0,7.42,,,,,,,,,305.0,,,,,,,,,,,6,
Baunatal-Großenritte,Baunatal III,51.24796728704052,9.376476922887287,150,Sandstone,Triassic,13.6,,7.3,,,,,,,,,304.0,,,,,,,,,,,6,
Baunatal-Großenritte,Baunatal III,51.24796728704052,9.376476922887287,150,Sandstone,Triassic,14.6,,7.1,,,,,,,,,311.0,,,,,,,,,,,6,
Baunatal-Großenritte,Baunatal III,51.24796728704052,9.376476922887287,150,Sandstone,Triassic,12.6,520.0,7.5,,,,,,,,,293.0,,,,,,,,,,,6,
Baunatal-Großenritte,Baunatal III,51.24796728704052,9.376476922887287,150,Sandstone,Triassic,14.2,559.0,7.5,,,1.9,19.2,35.8,47.5,8.7,42.4,311.0,,4.4,,0,0.41,0.04,,0.4,,,6,
Baunatal-Großenritte,Baunatal IV,51.25347301406986,9.36936009683267,240,Sandstone,Triassic,15.3,,7.0,,,,,,,,,305.0,,,,,,,,,,,6,
Baunatal-Großenritte,Baunatal IV,51.25347301406986,9.36936009683267,240,Sandstone,Triassic,14.2,536.0,7.4,,,,,,,,,281.0,,,,,,,,,,,6,
Baunatal-Großenritte,Baunatal IV,51.25347301406986,9.36936009683267,240,Sandstone,Triassic,15.3,663.0,7.39,,,2.8,29.6,30.7,48.4,12.5,48.6,305.0,,3.8,,0,0,0,,0.4,,,6,
Baunatal-Guntershausen,Baunatal VII,51.23231601738973,9.45537977151858,55.2,Sandstone,Triassic,12.2,267.0,7.84,,,4,17.8,24.8,66.5,30.2,33.7,267.0,,2.7,,0,0.091,0.03,,14.8,,,6,
Baunatal-Rengershausen,Baunatal V ,51.25111478312743,9.452128165400254,115,Sandstone,Triassic,12,,7.0,,,,,,,,,268.0,,,,,,,,,,,6,
Baunatal-Rengershausen,Baunatal VI ,51.24408558876169,9.45678502533487,158,Sandstone,Triassic,12,,7.0,,,,,,,,,244.0,,,,,,,,,,,6,
Baunatal-Rengershausen,Baunatal VI ,51.24408558876169,9.45678502533487,158,Sandstone,Triassic,13,,7.1,,,,,,,,,256.0,,,,,,,,,,,6,
Baunatal-Rengershausen,Baunatal VI ,51.24408558876169,9.45678502533487,158,Sandstone,Triassic,13.5,626.0,6.95,,,4.8,29.8,25.8,63.8,39.7,45.3,270.23,,3.2,,0,0.044,0,,10.1,,,6,
Bebra,Molkerei,50.97117878658422,9.793647633994519,100,Sandstone,Triassic,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bebra-Breitenbach,Breitenbach,50.95882099450152,9.773225836440165,459.2,,Permian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bensheim,Basinusquelle,49.68992344520252,8.613408578436283,180,Sand and Gravel,Neogene,13.5,,,,,,54.2,26.3,196.0,97.1,32,665.1,,,,,,,,,,,6,
Bensheim-Auerbach,Wiag-Hessen IV,49.71076748198164,8.608945327588051,1413.5,Marl,Neogene,n.s.,,,,,,16220.0,240.0,1315.0,25950.0,0,3500.0,,320,,,,,,,,,6,
Bensheim-Auerbach,Wiag-Hessen IV,49.71076748198164,8.608945327588051,1413.5,Sand and Gravel,Neogene,n.s.,,,,,,19680.0,264.0,1665.0,31650.0,0,4000.0,,350,,,Traces,,,,,,6,
Biebergemünd-Roßbach,Roßbach 1,50.15501168730925,9.291410160055912,96,,Permian,12.1,,,,,,225.5,72.2,256.5,641.5,62.5,333.2,,,,,,,,,,,6,
Biebergemünd-Roßbach,Roßbach 2,50.1622901270157,9.292854005842397,100,,Permian,n.s.,,,,,,333.3521,91.14375,258.5031,964.3216000000001,120.07825,384.40773,,,,,,,,,,,6,
Biedenkopf-Kombach,Kombach,50.87737116154722,8.549977465192695,35,Dolerite,Carboniferous,10.8,,,,,,283.694132,23.8189,20.039,263.77032,13.448764,482.03509,,,,,,,,,,,6,
Biedenkopf-Kombach,Kombach,50.87737116154722,8.549977465192695,50,Dolerite,Carboniferous,10.2,,,,,,318.0,10.62,15.72,283.66,23.95,475.8,,5,,,1.3,0.53,,,27.56,,6,
Biedenkopf-Kombach,Kombach,50.87737116154722,8.549977465192695,35,Dolerite,Carboniferous,12,,,,,,345.4,12.1,17.0,324.0,21.8,445.3,,,,,,,,,,,6,
Bodenfelde,Karlsbrunnen,51.6342741459145,9.558914599931294,5,Sandstone,Triassic,n.s.,,,,,,9882.0,97.0,864.0,14277.0,1802,2232.0,,98,,,93,,,,,,6,
Bodenfelde,Neue Brine quelle,51.63202589591182,9.559175790666332,60,Sandstone,Triassic,11,,,,,,3568.9,303.7,664.3,5431.1,1140,2576.0,,,,,154,,,,,,6,
Borken (Hesse),Preußenelektra,51.04405801473619,9.298960831720276,280,Sandstone,Triassic,18.4,,7.4,,,,,,,,,207.0,,,,,,,,,,,6,
Borken (Hesse),Preußenelektra,51.04405801473619,9.298960831720276,280,Sandstone,Triassic,17.6,342.0,7.79,,,5.5,9.9,24.8,25.4,5.6,25,184.0,,1.3,,0,0.675,0,,3.5,,,6,
Borken (Hesse),Tiefbohrung I,51.06622606857014,9.312085826520484,1103,Dolomite,Permian,37,,,,,,2238.0,292.0,698.0,2831.0,3246,448.0,,,,,,,4.3,,,,6,
Borken (Hesse),Tiefbohrung I,51.06622606857014,9.312085826520484,1257.8,Limestone,Permian,40.7,,,,,,1332.0,104.0,826.0,1814.0,2551,287.0,,,,,,,2.6,,,,6,
Borken (Hesse)-Gombeth,Gombeth,51.06932060185073,9.297411888225096,270,Sandstone,Triassic,18.2,,7.3,,,,,,,,,152.0,,,,,,,,,,,6,
Borken (Hesse)-Gombeth,Gombeth,51.06932060185073,9.297411888225096,270,Sandstone,Triassic,14.6,358.0,7.73,,,4,16.5,19.9,29.4,9.2,45.6,157.0,,1.2,,0,0.421,0.009,,2,,,6,
Borken (Hesse)-Haarhausen,Haarhausen V,51.02755033307584,9.246970011505498,165,Sandstone,Triassic,11.8,563.0,7.12,,,5.9,8.2,14.4,70.3,20.8,56.2,171.0,,1.8,,0,0,0,,28,,,6,
Borken (Hesse)-Haarhausen,Haarhausen VIII,51.02223812621326,9.251074885694335,169.62,Sandstone,Triassic,14.1,485.0,7.13,,,5.4,6.9,22.3,62.5,8.2,11.8,289.0,,2.5,,0,0.019,0,,7.7,,,6,
Breitenbach (Herzberg),Breitenbach,50.95835836923526,9.775210772681977,0,,Permian,15.4,,7.25,,,,2381.8,108.0,356.0,3701.8,1035.9,307.4,,26.6,,,,,,0,,,6,
Breuna,Breuna,51.3972168391313,9.164186259088279,150,Sandstone,Triassic,9,,5.9,,,13.8,12.4,2.4,8.0,14.9,19.2,19.584,,,,,0.1,,,<2,,,6,
Breuna-Oberlistingen,Oberlistingen,51.44663851713155,9.22621547901092,152,Limestone,Triassic,15.9,886.0,7.58,,,4.9,4.8,34.1,136.0,21.4,151,340.0,,1,,0,0.11,0,,32.9,,,6,
Breuna-Wettesingen,Wettesingen,51.45323684290671,9.206251484166224,142,Limestone,Triassic,8.7,587.0,7.01,,,,9.5,36.1,127.0,40.3,115.2,346.0,,,,0,0,0,,31.4,,,6,
Brombachtal-Langenbrombach,Brunnen I,49.73237315686522,8.983676968971386,107,Sandstone,Triassic,11.5,136.0,6.31,242.0,,10.1,3.1,2.5,19.2,5.1,4.9,61.6,,1.4,0.6,,"<0,03",,0.031,3.4,17.16,,6,
Bromskirchen-Neuludwigsdorf,Neuludwigsdorf,51.08030459167893,8.588541676880272,110,Slate,Carboniferous,9,,7.85,,,,,,,6.0,9,165.376,,,,,1.25,0.09,,0,,,6,
Buchenberg (Vöhl),Gemeindebrunnen,51.15234304373269,8.887184492866826,47,Slate,Carboniferous,9.7,,,,,0.89,436.12,12.15,37.67,83.31,355.43,738.31,,,,,,,,,,,6,
Büdingen,Eierquelle,50.28667442590768,9.107000100453796,0,,Permian,7,,,,,,255.0,,198.0,567.0,8,296.0,,,,,,,,,,,6,
Büdingen,Fischhälterquelle,50.2926844578935,9.12048552951178,15,,Permian,11,,7.2,,,,549.0,89.2,262.3,1018.0,253.8,712.7,,21.2,,0.58,18,4.17,,0.86,40.1,,6,
Büdingen,Kapellenbrunnen,50.29268504136196,9.119924203003903,19.6,,Permian,n.s.,,,,,,432.35,48.07,270.15,653.0,87.25,469.84,,176.31,,,5.3,0.29,,34,24.9,,6,
Büdingen,Konservenfabrik,50.28946576452404,9.102095108829921,62,,Triassic/Permian,11.2,,6.4,,,,2155.0,156.8,314.5,3534.0,462.2,819.1,,45.52,,,0.42,2.56,,48,24.14,,6,
Büdingen,Schwefelquelle,50.29214388450423,9.121606800454051,0,,Permian,11,,,,,,372.1,32.99,134.01,585.0,179.05,530.87,,117.56,,0,0.02,0,,30,5.0,,6,
Büdingen,Stahlquelle,50.29196349346817,9.122167657781462,0,,Permian,11.6,,,,,,336.0,31.68,99.93,338.0,120,488.0,,43.27,,0,0.02,0,,30,,,6,
