WGS84_latitude,WGS84_longitude,Database_number,temperature_in_c,rock_type,pH_gauss,redox_potential_in_mV_gauss,total_dissolved_solids_in_mmol/L_log_gauss,O2_in_mmol/L_log_gauss,Na_in_mmol/L_log_gauss,Mg_in_mmol/L_log_gauss,Ca_in_mmol/L_log_gauss,Cl_in_mmol/L_log_gauss,SO4_in_mmol/L_log_gauss,HCO3_in_mmol/L_log_gauss,Li_in_mmol/L_log_gauss,K_in_mmol/L_log_gauss,Sr_in_umol/L_log_gauss,NH4_in_umol/L_log_gauss,Fe_in_mmol/L_log_gauss,Mn_in_mmol/L_log_gauss,F_in_umol/L_log_gauss,NO3_in_mmol/L_log_gauss,H2SiO3_in_umol/L_log_gauss,HS_in_mmol/L_gauss
41.8449279693,-111.907980857,12,28.0,,,,-1.9498619181960781,,-1.3678017262022903,-1.135284209184952,-1.3041214037998639,-1.5256768750368623,-1.327981604121872,-1.2279434188887315,-2.1696940641754074,-0.7039217888285133,-1.9228947112950727,,-0.9416998217386928,-1.2982710982714525,-0.8643650473631331,,,
35.5944,-117.65256,12,28.0,,-1.1595151955276424,,-1.4910008682266476,,-1.3249576888929775,-0.7382990390915737,-0.436239926210473,-1.048747612726431,-0.4766187439234876,-0.8589096039503576,-0.6768541480424048,-1.2838364149068977,,,-0.8957798188835894,-5.199337582605575,-0.6784325172268452,,,
40.217777777777776,-119.19972222222222,12,28.0,,,,-1.2725805996198716,,,-0.023839063182251485,-0.08415533089046505,-0.5999365109266501,0.17782697898639005,,,,,,,,,,,
35.1258,-118.1198,12,28.0,,0.4612146045705889,,-0.7259562192334528,,-0.5672113899131166,-1.2696643851806635,-1.5022253222291488,-0.4183712879116543,0.30316809532887223,,-0.3668730515305163,-0.20337896614335013,,,-1.1473154975252742,-0.2966067370967752,1.644368536763838,,,
39.59952,-119.11029,12,28.0,,,,-0.06581148989832548,,-0.033099586252260414,-1.1819205245512343,-0.6972483142625167,-0.01129135828112991,0.5408824784439602,-0.5408824784439604,0.2829072638960701,0.07339990508243693,-0.7395670352810477,,-1.8114574488804083,0.056515445759542274,1.2286069212987563,,,
40.6831306607,-113.99534172,12,28.0,,,,-0.6062165737859964,,-0.456333353440246,-5.199337582605575,-1.7274655664796177,-0.529301094308674,0.5496162910697036,-0.4390012085038276,-1.7739218615170378,-0.4142668635342554,-2.105769887689287,,-0.3942967133494029,0.2992297324571835,2.3953314854857077,,,
36.60661,-117.1409,12,28.0,,0.810909895029389,,0.1302161687456518,,0.10557959394652937,0.5909490574270493,0.4252277308747451,0.15746946013461435,0.7513327030392748,,,0.4724065407146269,,,-0.8004960979745592,-0.4170023666077756,-0.28091084964604396,,,
34.68443,-118.09285,12,28.0,,1.6896700765037773,,-0.19226755561508627,,-0.49750771578481895,0.7456508263000312,0.3957750764452067,-0.04416583167379904,0.9100149644706912,,,-0.25360620840648807,,,,,-1.1768904376238725,,,
36.60633,-117.14534,12,28.0,,0.6180588649234722,,0.005716758055516427,,-0.07150685962498986,0.670557440622858,0.5864732127554014,0.04141260138064336,1.0887225007402812,,,0.37762968992606105,,,,,-0.1359106806464805,,,
36.60911,-117.14256,12,28.0,,0.33617787423419104,,0.1517667814360731,,0.14477960565136005,0.670557440622858,-0.16763953501309753,0.16382378125424046,1.1079621019084303,,,0.6689874188874999,,,-0.6800125783688009,,-0.058998939306142646,,,
36.60522,-117.14479,12,28.0,,0.24454751539312974,,0.2160450768301037,,0.24584036910272755,0.1816519767075725,-0.07912030015842841,0.22262956564382042,1.1743865247136833,,,-0.09171191948527647,,,-0.9999859292761343,-0.8661892521534974,0.6180588649234722,,,
35.65829,-117.6559,12,28.0,,0.17910168640611013,,-0.10906913576361446,,-0.07255211692268555,0.033879835403491765,0.19442485918152416,-0.1859092218603507,1.2084762371920037,,,-0.465403364871522,,,-0.7546642694731029,-1.1869806952989665,0.45842567858476513,,,
35.25829,-116.69066,12,28.0,,1.5336120376100353,,0.932851614443862,,0.9580050801324116,0.9574536341270142,0.5293010943086739,0.9261763243026125,1.225942748902993,,,1.0103819916421055,,,,,,,,
35.1258,-118.1198,12,28.0,,0.17910168640611013,,-0.07883061537533181,,-0.0441741339235261,0.14224449534329844,0.20454246716447042,-0.09675252955038441,1.2455280365368844,,,-0.3979179193672613,,,,,0.49497095846643646,,,
40.783,-112.01633,12,28.0,,,,-0.004181586866605392,,-0.1460475087974106,0.9377977680303106,0.63178476896318,-0.2316410556979774,1.7995677833251547,,,-0.03639052269320699,,,,,0.31764959351109384,,,
39.3791112132,-119.742418384,12,28.0,,,,3.0882136818067965,,2.6965110627878115,2.6517319847473857,0.8303244780950441,2.5675215467857258,2.2671001989204504,,1.2075322646773317,2.459178352714982,,,,,,,,
36.60661,-117.1409,12,27.8,,0.6180588649234722,,-0.024919431016613553,,-0.09927374872396871,0.6302538248871072,0.5437891346358885,0.01380069383179172,1.0764296281629917,,,0.3641905599849684,,,,,0.006272884668573728,,,
39.58464,-118.84432,12,27.5,,,,1.4304071397816531,,1.5815409891886323,1.3100166880582473,0.9319713123431904,1.3935101915594446,1.8245559358037484,-1.5417962109786076,0.9436562349515141,1.679302556120626,,,,,,,,
36.60911,-117.14256,12,27.5,,0.33617787423419104,,0.16642904740881992,,0.16636734861531158,0.670557440622858,-0.156199366742127,0.1714577311709981,1.1001396710768057,,,0.6165409744753192,,,-0.8004960979745592,0.20209834734161103,-0.1359106806464805,,,
39.34523,-112.53884,12,27.5,,1.5336120376100353,,-0.32713159748290277,,-0.4514688766453589,0.5063476573610789,0.2848281875311328,-0.05525163663999432,-0.5598590598576754,,,-0.2342191939146195,,,-0.6800125783688009,,-0.8643650473631331,,,
35.14972171,-114.58107647,12,27.5,,1.0208884174832789,,-1.4603835357099533,,-1.8096664024682805,-0.550423907554763,-0.3160136181345946,-1.5027838438105592,-1.1738237656011878,-0.49922963766005257,,-2.030071329099165,,,,,-1.1768904376238725,-0.3487556955170447,,
35.30468,-117.96729,12,27.5,,1.1001396710768057,,-1.5317321879358319,,-2.1316601384921547,-0.5006512079936529,-0.3722459868401698,-1.937683630396749,-0.9377977680303102,-0.5820090863157499,,-2.0533356042404134,,,,,,,,
35.63634,-117.98007,12,27.5,,0.536531036867804,,-1.4841670179505813,,-1.4146976723207718,-0.6880688847976422,-0.30185478817024713,-1.3011906842059844,-0.12325913203986175,-0.920412273297687,-1.7397018919910943,-1.1895222157453642,-1.014571123022885,,-1.2982710982714525,,-0.8643650473631331,,,
35.25829,-116.69066,12,27.5,,1.4715547920810808,,-0.08317342576774517,,-0.08415533089046505,0.23938016267175252,-0.006272884668573728,0.01380069383179172,-0.08541441701016952,,,0.21235276704949826,,,,,,,,
34.83359,-118.44675,12,27.5,,1.4715547920810808,,-0.11182201461136149,,-0.1277966050179522,0.23938016267175252,-0.01881964145130391,-0.0012545690351248712,-0.07408727446138573,,,0.05397264705241303,,,,,-0.5539989277153305,,,
43.58825,-112.02858,12,27.5,,,,-0.8988760542115325,,-0.7413876038411351,-0.7249732056113146,-1.0230032560702351,-0.8625437144150381,-0.05648561480015194,-0.16278275861829963,,-0.5177902745223675,,,-0.6037453116337049,0.28352192549662913,-0.5539989277153305,,,
40.783,-112.01633,12,27.5,,,,0.21414853863638061,,0.1359106806464805,1.0848599498216582,0.7089844125886483,0.17910168640611013,1.8952592947862104,,,0.8196556973718009,,,,,0.38978343113916375,,,
38.90908,-119.96295,12,27.2,,1.6896700765037773,,0.4169598024335993,,0.37100440724633427,0.09549215155698779,0.4668032636545882,0.4390012085038276,-0.4766187439234876,,0.6471768109382816,1.1406180209091556,,,,,0.8864494629456838,,,
37.53184,-115.23365,12,27.2,,,,-0.8685555936170279,,-0.8903994390000424,0.27178702055340687,-0.18931001061841743,-1.0041313313244866,0.7223445391923712,-0.6879385303621102,,-0.7953216439546776,,,,,,,,
36.49042,-116.34207,12,27.0,,0.536531036867804,,-0.5930025590552468,,-0.802225683044881,0.5539989277153303,0.18803291253891405,-0.9937998476648136,1.0145711230228847,0.027029066242666072,-1.1257762007300154,-0.2730890226527413,-0.39237524002796126,,-1.0640914200550036,,-0.8643650473631331,,,
36.608,-117.14256,12,27.0,,0.33617787423419104,,0.16576091573058074,,0.1523905895074676,0.670557440622858,-0.16255239595262475,0.17910168640611013,1.1230182793926078,,,0.6959079368789585,,,-0.8004960979745592,,-0.058998939306142646,,,
39.75972,-118.92667,12,27.0,,-1.7274655664796177,,0.1838221958618315,,0.1752784285930206,-1.8658520907135028,-0.11062728256906962,0.208504800392331,-0.012546016181542559,,0.11946760342846592,0.8231716109385887,,,,-0.6029430938482407,1.2867019355423475,,,
39.5557,-118.8393,12,27.0,,-0.11315217624074865,,0.17103243934688486,,0.16164577691030638,-1.431811099784423,-0.05271629197282185,0.20081805989241244,-0.3468171012040459,,0.23550884598922833,0.8091681743595581,,,,0.023839063182251347,-0.1714577311709981,,,
38.875,-122.17556,12,27.0,,0.5525368703489748,,0.7577415151950856,,0.5691090718354384,0.46540473826743767,1.1117020775386441,0.800496097974559,-0.5598590598576754,,-0.7397372194138898,-0.06654121327814211,0.22777672762222823,,,,-0.7463509261747353,,,
42.40297,-114.2792,12,27.0,,,,-2.0591148239571355,,-1.4941549086209047,-1.0796899285577486,-1.4903351443303179,-2.809529895161919,-1.252852137209754,-1.3589129518125596,,-1.710967638015769,-1.9716324057291663,,-0.5006512079936529,0.11441489263000099,-0.8643650473631331,,,
39.35996,-112.57745,12,27.0,,1.5336120376100353,,-0.3353856241861634,,-0.4376201502677812,0.48648036042064524,0.24842731208518273,-0.06402672253786483,-0.5365310368678038,,,-0.2342191939146195,,,-0.8957798188835894,,-0.8643650473631331,,,
43.5108720137,-119.084047653,12,27.0,,1.0208884174832789,,0.10434296680275408,,0.06276962995222422,0.584983876018925,0.2948629052969211,0.16382378125424046,-0.0885290326544677,,,-0.06654121327814211,,,,,-0.7596773891978573,,,
39.15908,-119.75268,12,27.0,,1.4496822521911643,,-0.3166661435877951,,-0.3454850737197986,0.332198018703997,0.0351351513638127,-0.07660354475064642,-0.06779861544123571,,,-0.14224449534329844,,,,,,,,
34.86414,-118.15146,12,27.0,,0.6180588649234722,,-1.412677983870136,,,0.09549215155698779,-0.39113737482256405,-0.6470575230042788,0.0037637150038949798,,,,,,,,,,,
39.35996,-112.57745,12,27.0,,1.4496822521911643,,-0.05679678376807714,,-0.047741405799405924,0.3601717239541596,-0.026348991391809306,0.028859085604391908,0.08541441701016952,,,-0.07912030015842841,,,,,-0.6784325172268452,,,
34.68666,-118.1598,12,27.0,,0.33617787423419104,,-0.6778288018150814,,-0.7023154143045922,0.17526832988768334,-0.19324993098134816,-0.47943158017267357,0.12073125279186663,-0.11567779147481838,,-0.5271654600914444,,,-1.4079051458418632,,-0.4348605326986135,,,
34.68666,-118.1598,12,27.0,,-1.3100166880582473,,-0.22552841841806612,,-0.20850480039233113,-2.0232920792351936,-2.2899878321264264,-0.14477960565136005,0.12705243342112585,-0.3735908953653471,0.63178476896318,0.1995381015268431,,,,,0.5775565284075048,,,
35.1258,-118.1198,12,27.0,,0.4612146045705889,,-0.7145742479254302,,-0.5672113899131166,-1.2101372641333108,-1.4568958016032305,-0.40880511937045705,0.33087257172641926,,-0.3668730515305163,-0.2200582033005009,,,-1.1473154975252742,-0.4170023666077756,1.873053040341307,,,
35.30468,-117.96729,12,27.0,,1.1997660052684802,,0.22754910082718585,,0.23959435816303856,0.47802468927861064,0.15746946013461435,0.2534687182397355,0.6251105565292052,,,-0.47240654071462673,,,,,-0.1359106806464805,,,
38.415565954,-113.018889642,12,27.0,,1.0796899285577486,,1.4303171289591456,,1.5815409891886323,1.3100166880582473,0.9319713123431904,1.3935101915594446,1.8245559358037484,,0.9436562349515141,1.679302556120626,,,,,,,,
40.783,-112.01633,12,27.0,,,,0.0018624720319315067,,-0.2939857808389507,1.0605428154536405,0.6518243142461582,-0.31764959351109384,1.8658520907135032,-0.5452441858688841,,0.05397264705241303,,,,,-1.1768904376238725,,,
35.25358,-116.67102,12,26.7,,1.2953625370248543,,-1.9391508533625323,,,-0.3229319925266089,-0.8827388667011026,-0.8735150946146939,-0.1498526357052489,,,,,,,,,,,
39.3593108346,-119.768518999,12,26.7,,-0.45842567858476474,,-0.19058741753346198,,-0.1829275640059215,-5.199337582605575,-1.3310177115031385,-0.1055782128293201,-0.02509400752630838,-0.5206614945725153,0.6471768109382816,0.2966067370967752,,,,,0.7233425303259222,,,
38.38108,-113.0044,12,26.7,,-0.17782697898639005,,-0.2858845816054552,,-0.23374943263081718,-5.199337582605575,-1.2838364149068977,-0.20594120689980255,0.1931431668132398,-0.30842658191807143,,0.1485840216958501,,,,,0.6029430938482406,,,
38.52,-118.6275,12,26.7,,0.33617787423419104,,-0.6218922821074803,,-0.7480094551039417,-0.4417658421101638,-0.10684125890701346,-0.7119811052447251,0.7450666432369967,,1.4678604169994043,-0.766391408313155,,,-1.4079051458418632,,-0.3494830060346985,,,
40.71828,-112.05411,12,26.7,,1.1997660052684802,,1.7996903177093735,,2.096379594339326,2.4569039746458317,0.8680163439466393,1.6492369585066664,2.307606709113698,,1.3716572255726536,1.6987438302237234,0.007527483323829474,,,,,,,
39.4515816149,-119.721019249,12,26.7,,0.04517983902747526,,-2.4061668525349567,,-1.5500849779020585,,,-1.1140324510802246,,,,,,,,,,,,
35.03497,-118.14091,12,26.5,,1.0208884174832789,,1.1237047543950545,,1.1470868100640983,1.211611531819536,0.791883809137432,1.1070593519207448,1.9105995981591772,,0.920412273297687,1.4003465775971846,,,,,,,,
40.7619454756,-112.029773869,12,26.5,,0.17910168640611013,,-1.3023621677408586,,,-0.023839063182251485,-0.23808932797901547,-0.570160906376916,-0.1409772839403474,,,,,,,,,,,
42.29491,-114.61421,12,26.5,,1.0208884174832789,,-1.0184718997955504,,-1.2702509096960255,-0.04015698873376523,-0.05623343438868553,-0.6425432443553143,-1.0041304037547263,-0.3414926558588935,,-1.5572274345974249,,-1.0748237667140643,,,-1.1768904376238725,-0.5665459183709314,,
38.96103,-119.36071,12,26.5,,,,-1.5000558495630152,,-1.1743865247136833,-0.7884553079416413,-0.7249732056113146,-1.1895222157453642,-1.057485014382846,-0.7087518565195292,,,,,,,-0.7714496755296383,,,
41.94767,-117.76876,12,26.5,,,,-1.3914895619456698,,-1.5697864288380774,-0.16169565418295528,-0.4598196945115759,-1.1448959732150612,-0.7453547048774091,-0.571320187691574,-1.2421034284285573,-1.1521748037349773,-1.6278253936798768,,-1.261282157758418,-1.2101372641333108,-1.1768904376238725,,,
40.84633,-112.02939,12,26.5,,1.1997660052684802,,-0.0010968329993560596,,-0.028859085604391908,0.34149265585889366,0.2848281875311328,0.0879329975415462,-0.583495835720468,,,-0.2342191939146195,,,,,,,,
41.94767,-117.76876,12,26.5,,,,-0.817480763092947,,-0.7970381461349346,0.02402912291926137,-0.5408824784439602,-0.8325209347547111,-0.20361035368042932,0.11131143355966872,-0.5830007911884638,-0.3563102529997689,-0.8853370809598871,,-0.7586387638249982,-0.3468171012040459,0.8716792497377875,,,
42.45325,-114.22975,12,26.5,,0.4612146045705889,,-1.172628998549419,,,0.05271629197282213,0.023839063182251347,-0.6990209853850627,0.5864751375077762,,,,,,,,-0.3494830060346985,,,
41.72401,-118.50456,12,26.5,,0.17910168640611013,,-0.3115306559595441,,-0.275694418715956,-0.07031374338320635,-0.10684125890701346,-0.21363611883116299,0.7816259453404765,,,-0.2730890226527413,,,0.12958231367213702,,0.06025574033725543,,,
40.783,-112.01633,12,26.5,,,,-0.0314081925543389,,-0.4376201502677812,1.048747612726431,0.7089844125886483,-0.24454751539312974,1.7739218615170373,,,-0.25360620840648807,,,,,-0.3494830060346985,,,
35.25622,-116.67481,12,26.5,,1.1997660052684802,,1.856552192465491,,2.3259724580726555,1.4678604169994043,0.8680163439466393,1.6492369585066664,2.1696940641754074,,2.2899878321264273,1.8204282897726083,-0.03136936165920781,,,,,,,
35.25622,-116.67481,12,26.4,,1.1997660052684802,,1.9555707325116727,,2.1899792403082854,1.6159454578478447,0.9319713123431904,1.8952592947862104,2.1440106677777546,,,1.8636962529409473,,,,,,,,
35.28822,-116.61121,12,26.2,,0.4612146045705889,,-0.7512243408086012,,-0.5864732127554014,-1.5175450472144199,-2.375481640151998,-0.4334819661117885,0.30316809532887223,,-0.39384741763566583,-0.07912030015842841,-2.4085503704175815,,-0.5879638515001888,-0.2966067370967752,1.7330708141786697,-0.40998332218733674,,
40.77715,-113.75417,12,26.1,,,,-1.082265655725422,,-1.4146976723207718,0.1701847241123691,-0.06402672253786483,-1.0932722699878596,0.4403831045648587,-0.6013322547062829,,-0.965420306912084,,,-1.0640914200550036,,-0.8643650473631331,,,
36.1644697576,-115.190734874,12,26.1,,0.33617787423419104,,-0.9678131887794856,,-0.9108728690353499,-0.07031374338320635,-0.01881964145130391,-1.644368536763838,0.8751688589822092,,,-0.20337896614335013,,,-0.6195781807120453,,-0.28091084964604396,,,
40.81743,-113.76528,12,26.1,,,,-0.10527543784178543,,-0.38548997740670166,0.9328493046797933,0.5477824233481706,-0.36285029751352643,1.6741857759106455,,,0.21235276704949826,,,-0.32028967585708196,-0.8661892521534974,-0.47943158017267357,,,
40.84104,-113.60611,12,26.0,,,,-0.06271758982575397,,-0.5864732127554014,1.09842626120416,0.6165409744753192,-0.30185478817024713,1.7502216171233853,,,-0.3979179193672613,,,,,-1.1768904376238725,,,
39.73939,-112.94024,12,26.0,,-0.17782697898639005,,-0.23183228837114522,,-0.21387361739461033,-5.199337582605575,-1.2286069212987556,-0.1359106806464805,0.1842034490195002,-0.23035256480696298,,0.12073125279186663,,-0.7143097519799279,-0.4252277308747451,-0.2966067370967752,0.5120605851503511,,,
39.78667,-119.00833,12,26.0,,1.786155561261078,,0.014586565396321726,,0.01881964145130391,-0.023839063182251485,0.403355543056156,0.006982444665205466,1.3463856444448687,,-0.07534534997376305,0.3884302016159712,-0.529301094308674,,,,1.1305174297854546,,,
40.84104,-113.60639,12,26.0,,-0.4033555430561561,,-1.598790955122191,,-1.7330708141786697,-0.5365310368678038,-0.670557440622858,-2.0431151448021527,-1.5669896232638032,-0.6518243142461582,,-0.8995338605921868,,,-1.1473154975252742,-5.199337582605575,-1.6541447865382133,0.40998332218733713,,
42.1258702652,-121.675109815,12,26.0,,0.6180588649234722,,-2.0060479219094565,,-2.1566517833540755,-0.7249732056113146,-1.179401750967482,-2.5479855888099268,-1.887753435404271,-1.1424831327370568,,-1.3310177115031385,,,-1.5932188180230507,,,,,
35.27086,-116.66112,12,26.0,,1.114032451080225,,-1.6225739189036354,,-2.5245303104210954,-0.55135455870606,-0.4093425716314074,-1.9753394767057324,-1.1570614694975132,-0.6815943390528618,,-2.4633646535929636,,,,,-1.6541447865382133,,,
41.94767,-117.76876,12,26.0,,,,-1.2818874759079764,,-1.3482894547480173,-0.20850480039233113,-0.3952035232743203,-1.0014615260826258,-0.5776787960081824,-0.5249763962160622,-1.3402349507163074,-0.7233425303259227,-1.2861396775841851,,-1.2781367835433017,-1.2982710982714525,-0.8643650473631331,,,
42.9557147239,-112.441912752,12,26.0,,,,-0.8922924095557329,,-0.8196556973718009,-0.5206614945725153,-0.7299737850060654,-0.9223302184168565,-0.4437430001468127,0.05146002009662907,-0.5685187559983987,0.016317271434214586,-0.758004233319085,,-0.6604530608615553,-0.7647096737863871,0.38978343113916375,,,
40.722635,-119.3443,12,26.0,,2.3259724580726555,,-0.9704545848054701,,-0.7347981032164006,-0.9475799380826428,-2.7474533072977243,-0.4918180992360079,-0.42797589705251554,,,-0.2342191939146195,,,,,,,,
45.2948404744,-121.732188274,12,26.0,,0.17910168640611013,,-0.39331272748295604,,-0.33087257172641926,-0.9339099412610544,-0.8976552584244694,-0.22648937660749188,0.16128127334986397,,,-0.3163303832842014,,,,,0.214919822566405,,,
40.61568,-111.84299,12,26.0,,0.6180588649234722,,-0.5453983162867011,,-0.4668032636545882,-0.6689874188875,-0.436239926210473,-0.2939857808389507,0.2639845916795205,,,-0.45424895715848407,,,,,,,,
35.5944,-117.65256,12,26.0,,-1.4532795741807998,,0.07760703562465704,,0.06276962995222422,-1.109377725663068,0.21877306861158433,0.12958231367213702,0.4612146045705889,-1.1328976017458126,-0.030114199911264863,0.4724065407146269,,,-0.5365310368678038,0.0690561248072033,1.1093777256630672,,,
35.66162,-117.65312,12,26.0,,0.24454751539312974,,0.27306702836358526,,0.27567114145174615,0.3123760433228348,0.24842731208518273,0.28130816927354857,1.1305174297854546,,-0.12831727088805694,0.08919249600723042,-0.27178702055340714,,-0.7249732056113146,-0.6029430938482407,0.5775565284075048,,,
37.25748,-113.34662,12,26.0,,0.6180588649234722,,0.044083832445362944,,-0.10182238158735932,0.8444850779006297,0.7154578878254076,0.07786186080682264,1.225942748902993,,,0.3468171012040459,,,,,,,,
35.30052,-117.91757,12,26.0,,0.6180588649234722,,-0.42526338229440264,,-1.1595151955276424,0.700710850021912,0.5525368703489748,-0.802225683044881,1.324957688892978,0.09958303402678242,-1.3716572255726536,-0.7413876038411351,-0.5939395388892443,,-0.9999859292761343,-0.08919249600723042,-1.1768904376238725,,,
37.1549808259,-113.572989691,12,26.0,,,,-0.21562885525151052,,-0.13337781092136694,-1.9264031529639818,-1.4723502932907901,-0.12958231367213702,,-0.33485066710560996,,0.13717699934504973,,,-1.6949226766682979,-0.6029430938482407,0.1650954314192633,,,
34.69184,-118.13324,12,25.8,,1.2953625370248543,,-0.8380924308593215,,-1.0445626146648992,0.10121861745575167,0.06402672253786497,-0.6831431881529795,-0.4221371994042099,0.09958303402678242,,-1.1264972050667554,,,-1.5932188180230507,-1.4790043989044597,,,,
40.61272,-112.37495,12,25.6,,-0.05774223145986299,,-0.9409685978257825,,-1.0327851703991093,-0.06151263655249821,-0.03977121513061153,-0.8364921707534022,-0.30206153382733114,0.006272884668573728,,-0.8231716109385887,,,,-0.7057135551012564,-0.5539989277153305,,,
36.048,-117.76868,12,25.6,,-2.651731984747387,,0.12201121401773565,,0.11441489263000099,-1.397836528971104,0.24842731208518273,0.16382378125424046,-0.27178702055340714,-1.1694006645176926,0.11946760342846592,0.08919249600723042,,,,0.15746946013461435,0.31764959351109384,,,
35.946666666666665,-114.73333333333332,12,25.6,,0.6180588649234722,,-0.8882876146506634,,-0.7087518565195292,-0.7647096737863871,-0.6943105320478632,-0.5149233167586907,0.3615106865148254,,,-1.1895222157453642,,,-1.4079051458418632,,0.11441489263000099,,,
36.89498,-113.9158,12,25.5,,-0.4033555430561561,,-0.5632767959480933,,-0.47240654071462673,-5.199337582605575,-1.2286069212987556,-0.36285029751352643,-0.1995381015268431,-0.3494830060346985,,-0.13084756386518512,,-0.5545936833556018,-0.32028967585708196,-0.1321130235613776,-0.09927374872396871,,,
40.94128,-119.30482,12,25.5,,1.3589129518125596,,0.018561393046772026,,0.01881964145130391,0.3762827437846237,0.06654121327814211,0.08393140927657769,0.307111166190688,,,0.07912030015842841,,,,,-0.8643650473631331,,,
43.7054,-121.22363,12,25.5,,-0.8091681743595582,,-0.9094105947878534,,-0.6627237321480087,,-1.5619666726650732,-0.8302341575863221,0.4612146045705889,-0.9146786412719053,,-0.5969353414048746,,-0.8099405888526267,,,1.4032620798251478,0.3772794946545017,,
35.69829,-117.61117,12,25.5,,-0.5525368703489748,,-0.4374732265867648,,-0.3816746537655626,-0.8409063506463136,-0.6895289039903829,-0.3852766318901931,0.5020737907955009,0.11694087484273694,-0.17926660778109246,-0.16536411702056614,-1.1869806952989665,,-0.9999859292761343,0.09549215155698779,1.4729844061025275,,,
40.7855,-112.01633,12,25.5,,,,0.3924995968053391,,0.26840745860434034,1.3978365289711037,0.5210640278672206,0.208504800392331,2.8173485194692782,,,1.098647496810532,,,,,0.006272884668573728,,,
35.25358,-116.67102,12,25.1,,1.4715547920810808,,-0.15994328185416043,,-0.22134370153416602,0.19442151365869728,-0.07912030015842841,-0.033879835403491765,-0.07408727446138573,,,0.0,,,,,,,,
41.99881,-112.88193,12,25.0,,-0.2913668425391681,,-1.1058245436465934,,-1.057485014382846,-0.5365310368678038,-0.39113737482256405,-0.6302538248871075,-0.7380888474045281,-0.8091681743595582,,-0.2730890226527413,,,,,-1.6541447865382133,,,
37.0,-120.74,12,25.0,,1.4715547920810808,,-0.01658827779982611,,-0.021329285143835718,0.761352674464305,0.4390012085038276,-0.07660354475064642,1.529558186142137,,,-0.29267606076175356,,,,0.08415533089046491,-0.49497095846643646,-0.13391990634383386,,
36.94,-120.76,12,25.0,,,,-0.5730510613034397,,-0.36285029751352643,,,,1.1743865247136833,,,,,,,,,,,
36.94,-120.76,12,25.0,,,,-0.5821980827113378,,-0.3548222977134122,,,,1.0932722699878596,,,,,,,,,,,
38.506,-112.849,12,25.0,,-1.8587466122710703,,0.14903531154122981,,0.1359106806464805,-0.15365993357383984,0.0351351513638127,0.18503617309516507,0.016310116285324017,,0.963422906816882,0.8302341575863221,-0.5999365109266501,,,0.7987689042511946,0.8179015356232605,,,
35.65357,-117.66923,12,25.0,,1.6896700765037773,,0.026228112985895804,,0.04141260138064336,-1.4790043989044597,-0.3722459868401698,0.0879329975415462,-0.42797589705251554,,-0.12831727088805694,-0.3979179193672613,-0.607463220944139,,-0.8957798188835894,-0.1752784285930206,1.0841951575592066,,,
39.5825,-118.41833333333334,12,25.0,,0.9574536341270142,,0.25159563095978194,,0.2626857606837368,0.04141260138064336,-0.8827388667011026,0.27308902265274115,-1.3716572255726536,,-0.7397372194138898,0.0351351513638127,,,-0.4376201502677811,,-0.3494830060346985,,,
41.8339267689,-112.056785198,12,25.0,,0.5554621702769806,,-1.4946582851167012,,-1.1400769252954,-0.6976223796442915,-0.8680163439466392,-0.8302341575863221,-1.2049354338870701,-0.9979196589738004,-1.8312243273394466,-1.2982710982714525,-1.3041214037998639,,-1.2286069212987556,-0.7748328448180759,-1.1768904376238725,,,
35.66718,-117.66923,12,25.0,,1.5336120376100353,,-1.4057126374248217,,-1.3912020553624096,-0.4276202285262249,-0.46540901059153855,-1.1250328301837478,-1.0683737569712048,-0.571320187691574,,-1.0141538923956732,,,-1.4079051458418632,-1.5057470057123412,-0.8643650473631331,,,
43.7054,-121.22363,12,25.0,,-0.4766187439234876,,-1.2285107247480582,,-1.1140324510802246,-0.5006512079936529,-0.5106307929450437,-1.048747612726431,-0.8373383608517686,-0.36955818561240195,-5.199337582605575,-1.2101372641333108,,,,,-1.4319708910352655,,,
38.90935,-119.96323,12,25.0,,0.8753538882544654,,-1.2468284731754784,,-1.247071009967968,-0.1289477664462502,-0.580523622286316,-0.7481426109932918,-0.7882432209467589,-0.6991080877832274,,-1.3702243232397113,,,-0.6991080877832274,-1.365257371218065,-0.6784325172268452,,,
39.80348,-114.66338,12,25.0,,,,-1.1974707149019483,,-1.2691217834088386,-0.27070448716611817,-0.3213097308662223,-1.411293269734521,-0.713137259186356,-0.24972140621486769,,-0.4640071225613518,-1.3645237018166139,,-1.22064034884735,-1.1117020775386441,-0.4348605326986135,,,
41.10076,-113.92779,12,25.0,,-0.4766187439234876,,-0.6605585608757847,,-0.5496162910697036,-1.135284209184952,-1.5932188180230507,-0.5047682294053156,-0.4390012085038276,-0.04769168375857986,0.011291358281129772,-0.2342191939146195,,,,,-0.7298768476296303,,,
42.56991,-114.09531,12,25.0,,1.5336120376100353,,-0.3098731022802632,,-0.27830168756579526,-1.644368536763838,-0.3722459868401698,-0.07660354475064642,-0.287442172763095,,,-0.012546016181542559,,,,,1.4284820653066659,,,
40.7621298728,-113.987241718,12,25.0,,,,-0.7570911247941527,,-0.6066320225990426,-1.1546146901626584,-1.0062260219264645,-0.7829345412647165,0.1435119352072524,0.0050197787897734185,-0.8765743687426999,-0.2663087068617092,-0.9572535232198393,,-0.6109874534606918,0.13332298952996852,1.5542696066845807,,,
