location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Bad Gastein,Franz-Josef-Quelle,47.1149,13.1365,,9,,44.0,4.9799999999999995,7.68,,,,74.1,0.5,21.4,25.2,127.5,67.9,0.302,3.9,,,,,4.01,0.3,,,5.0,
Bad Gastein,Rudolf-Quelle,47.1149,13.1365,,9,,47.0,5.21,7.88,,,,78.7,0.5,20.6,27.5,131.6,71.03,0.328,3.8,,,,,4.21,0.4,,,5.0,
Tobelbad,Ludwigsquelle,46.9803,15.3653,,5,,27.2,6.982999999999991,7.08,,,,5.31,36.1,102.8,3.82,128.4,347.3,,2.4,,,,,0.59,,,,5.0,
Tobelbad,Ferdinandquelle,46.9803,15.3653,,5,,24.1,6.851999999999999,7.08,,,,5.47,35.0,100.7,4.78,126.5,336.7,,2.8,,,,,0.51,,,,5.0,
Villach,Urquelle,46.5886,13.826,,6,,31.0,,,,,,6.55,15.12,103.42,4.33,16.24,388.43,0.003,3.87,,,,,,,,,5.0,
Villach,Maibachlquelle,46.5886,13.826,,6,,28.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Villach,Hallenbadquelle,46.5886,13.826,,6,,28.5,6.1899999999999995,7.09,,,,4.4,18.2,109.0,3.9,13.9,397.0,,1.2,,,,,0.08,,,,5.0,
Villach,Außenbadquelle,46.5886,13.826,,6,,28.5,,,,,,,,,,,,,,,,,,,,,,5.0,
Villach,Freibadquelle,46.5886,13.826,,6,,25.0,5.92,7.05,,,,4.0,16.7,103.0,3.6,13.3,378.0,,1.0,,,,,0.08,,,,5.0,
Villach,Neue Quelle,46.5886,13.826,,6,,25.0,5.91,7.14,,,,4.1,17.1,105.0,3.6,13.2,376.0,,1.1,,,,,0.08,,,,5.0,
