location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Leukerbad,Rossgull,46.37746,7.62547,,1,,44.0,18.29,7.4,,27.527579163298338,,0.9047502826148449,2.419255297263937,10.055391985628024,0.2538787023977433,11.971684363939204,1.7372264687758125,0.021613832853025934,0.04271285452308668,,,,,121.06537530266343,,,,5.0,
Leukerbad,San Lorenz,46.37881,7.63003,,1,,51.0,16.580000000000002,6.7,,29.259812784105346,,0.826454585080868,2.304052664060893,11.153251160237536,0.17489421720733425,12.991880074953153,1.622503966120806,0.01440922190201729,0.046037807270392826,,,,,126.32908727234445,,,,5.0,
Leytron,Leytron,46.18258,7.187,,6,,24.2,10.05,7.34,,15.892198174675876,,0.40452777059221434,1.5963793458136184,5.239782424272668,0.06770098730606487,5.756818655007287,2.7369511347694404,0.011527377521613832,0.015345935756797609,,,,,63.164543636172226,,,,5.0,
Peiden,P3A,46.71674,9.20027,8.0,5,,15.2,29.0,6.25,,49.949831132233534,,7.264100826763419,2.386340259205925,12.949747991416736,1.5232722143864597,10.847387049760567,14.569757837185824,,0.4092249535146029,,,,,,,,,5.0,
Pre-St-Didier,Bath Spring,45.7630254,6.985010000000001,,8,,36.0,,6.8,,18.258927309328605,,3.2623207305823736,0.9421929644106151,3.642896352113379,1.3399153737658673,2.134082864876119,6.801405514546813,0.01440922190201729,0.09591209847998505,,,,,25.79218865143699,,,,5.0,
Rhaezuens,Rhaezuens,46.7729,9.41885,8.4,6,,14.7,15.3,6.4,,35.71239932600166,,7.003115168316828,1.695124459987657,5.663955287189979,0.6544428772919605,1.6968561315844264,18.683379003815343,0.04322766570605187,0.23018903635196414,,,,,42.10969575744816,,,,5.0,
Rothenbrunnen,Rothenbrunnen,46.76984,9.42666,,1,,17.2,12.78,6.64,,23.5174825582303,,3.4363111695467667,1.9749022834807652,3.84250711113329,0.2820874471086036,0.9993753903810119,12.832531368410011,,0.13555576585171222,,,,,14.21202231813875,,,,5.0,
Saxon,Saxon,46.14504,7.171639999999999,7.0,6,,25.0,13.23,6.98,,23.44909350054193,,4.436756193592028,2.1106768154700677,3.8924098008882675,1.5232722143864597,5.257130959816781,5.78529191960247,0.10086455331412103,0.25320793998716057,,,,,89.48310348457731,,,,5.0,
Tenigerbad,Tenigerbad,46.6875,8.959,,8,,13.5,22.3,7.3,,37.01125350549415,,0.1913894828608326,3.0199547418226707,14.621488098208493,0.06488011283497884,16.55215490318551,2.4255614847058515,,0.053710775148791634,,,,,82.1139067270239,,,,5.0,
Val d'Illiez,Val d'Illiez,46.20722,6.900930000000002,,5,,29.5,17.27,7.02,,28.87570412948945,,0.9308488484595039,3.4149351985188234,9.356754329058335,0.11565585331452749,12.908598792421403,1.999449331987256,0.021613832853025934,0.038364839391994025,,,,,89.48310348457731,,,,5.0,
Val d'Illiez,Cascade,46.20722,6.900930000000002,,5,,23.1,14.3,6.8,,22.57214667045138,,0.9699966972264924,2.859493931289858,7.111133290084335,0.14950634696755993,8.806995627732666,2.556672916311573,0.01440922190201729,0.046037807270392826,,,,,57.90083166649121,,,,5.0,
Val de Bagnes,Val de Bagnes,46.07518,7.235580000000001,,3,,17.4,9.71,7.57,,15.454048364802723,,0.5567694046860584,2.345196461633409,4.640950147212934,0.022566995768688293,5.965021861336664,1.8191711135293884,0.01440922190201729,0.07417202282452177,,,,,15.791135909043057,,,,5.0,
Vals,Obere Fassung,46.622011,9.181379,47.0,1,,24.9,18.17,7.15,,30.912678439012566,,0.46542442422975194,2.5221147911952273,10.953640401217625,0.049365303244005634,10.618363522798251,6.260570859173211,0.004322766570605187,0.03887637058388728,,,,,,,,,5.0,
Ceneri base tunnel - Vigana north portal,Sp-N,46.1510041,8.991515,,8,,9.6,0.76,6.3,,1.2680944220961563,,0.16616086921099554,0.0822875951450319,0.17740406207894605,0.06600846262341326,0.14022485946283572,0.5164151512370364,,0.02353043482708967,,,,,5.26371196968102,0.09079927554112659,,,5.0,
Ceneri base tunnel ,Sp-S,46.07655436,8.95835,,8,,8.4,0.84,6.65,,1.7954509731798343,,0.13136278141811691,0.08969347870808476,0.5189879734517691,0.02397743300423131,0.21090984801165938,0.7307823419123913,,0.04041096415956704,,,,,3.6845983787767134,0.045641554135237704,,,5.0,
Brennerbad,6,47.00229052,11.46095773,,8,,21.6,,,,0.0,,,,,,,,,,,,,,,,,,5.0,
Haring (Francisbad),8,47.36492038,12.16622997,,8,,38.8,,,,0.0,,,,,,,,,,,,,,,,,,5.0,
Baden,Römerquelle (Ursprungsquelle),48.008769,16.229269,,5,,30.9,20.87,7.02,,35.528317880815685,,7.003115168316828,2.830693272989097,6.350117271320924,7.62200282087447,6.529252550489278,4.819984004405344,0.03602305475504323,0.20461247675730146,,18.294711165317665,,,114.2225497420781,,,,5.0,
Baden,Marienquelle,48.008769,16.229269,,5,,31.5,21.3,6.8,,85.6590604869852,,7.3858941340384945,2.982925324007406,6.410000499026896,7.8222849083215795,6.847803456173224,4.659372500688335,49.279538904899134,0.24706956568444152,,24.17119414569243,,,,,,,5.0,
