location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Geisenheim,Echterquelle,49.97840681164519,7.953179616568168,20,Sand and Gravel,Paleogene,19,,7.2,,94.96457260516638,,43.497609741098316,1.1108825344579305,1.9462049004441337,36.50211565585331,3.123048094940662,8.14529768850546,,0.6394139898665671,,,,,,,,,6,
Gelnhausen,Barbarossaquelle,50.20040200849265,9.213532707210089,40.8,Marl,Permian,10.1,,,,1242.6074937417493,,533.7156715232763,12.079818967290683,37.00284445331603,583.0747531734837,15.97959608577972,39.661208060730814,,20.525189074716803,,,0.29187930880114604,,,,276.533094354116,,6,
Gelnhausen,Barbarossaquelle,50.20040200849265,9.213532707210089,40.8,Marl,Permian,10.1,,,,1318.253993098202,,475.82035295787443,10.446410203661799,24.10798942062977,631.8758815232721,16.500104101603164,38.36648267362431,,119.92848793937331,,0.0,0.28650729698272004,,,,921.7769811803867,,6,
Gelnhausen,Barbarossaquelle,50.20040200849265,9.213532707210089,40.8,Marl,Permian,10.3,,6.0,,738.8548646889533,,,12.425426866899816,43.515145466340634,660.0846262341325,20.14366021236727,,,,,0.0,2.686005909213,0.0,,,,,6,
Gelnhausen,Gelasprudel,50.20059099514483,9.20849132306798,41,Sandstone,Permian,n.s.,,,,1025.4539463652138,,389.94737180699815,45.14708907632174,15.18788362692749,497.37997179125523,8.087653549864667,43.14008600909913,,16.12857848039429,,,10.43531202435312,,,,,,6,
Gelnhausen,Gelasprudel,50.20059099514483,9.20849132306798,29.5,Sandstone,Permian,10.1,,,,1068.6550257534407,,458.46480667117623,10.615099773709114,33.06053196267278,502.3977433004231,15.386216947740994,31.18813179321105,,16.990508538734417,,,0.33306473274241205,,,,218.92203303034185,,6,
Gelnhausen,Marberg,50.20563391048601,9.203750750858294,130.6,Dolomite,Permian,10.6,,,,270.04398688371145,,110.48392874238972,8.187615716930672,9.68112181246569,122.17207334273624,2.7795128044971893,11.66727852001416,,5.013005680553886,,,0.0594502641239144,,,,,,6,
Gelnhausen,Schwimmbad,50.19924898108989,9.20484395209332,10.2,Sand and Gravel,Quaternary,n.s.,,,,243.88516775467633,,97.43464582006023,2.818350133717342,7.864663905384499,115.30324400564174,3.597751405371643,12.996420657917163,,3.4272589856847993,,,0.44283284089891667,,,,,,6,
Gelnhausen,Solebohrung 1977,50.20182729907376,9.220542362689342,32,,Permian,11.6,,,,442.152969212174,,185.2998174970788,7.405883563052869,14.347023304556114,201.0409026798307,5.184676244014158,23.250973502379672,,5.504075624771409,,,0.11961679649028562,,,,,,6,
Gelnhausen,Solebohrung 1977,50.20182729907376,9.220542362689342,82,,Permian,12.7,,6.1,,1230.4581702099,,534.4986284986161,12.285537955153261,34.931882828484454,576.8124118476727,15.146783260462211,39.82509735023797,,16.624763736530742,,,0.33306473274241205,,,,,,6,
Gelnhausen,Solebohrung 1977,50.20182729907376,9.220542362689342,82,,Permian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Gelnhausen,Sprudel VI,50.20049983175985,9.209191233115767,46.1,Dolomite,Permian,10.9,,,,1177.8280618118683,,422.1443025373591,10.248919975313722,35.1639303358451,564.1748942172073,16.406412658754945,35.203419386136275,,93.6869377952494,,0.0,0.15041633091592801,,,,648.8285750864165,,6,
Gemünden (Wohra)-Schiffelbach,Schiffelbach,50.95679915737171,8.983296789211858,241,Claystone,Permian,n.s.,,,,19.22037368501823,0.2687667979248703,2.200109100704753,2.0250977165192348,4.475023703777633,0.4801128349788434,4.700083281282532,5.20004326677243,,0.13990378098280487,,,,,,,,,6,
Gemünden (Wohra)-Schiffelbach,Schiffelbach,50.95679915737171,8.983296789211858,241,Sandstone,Permian,n.s.,,,,19.22037368501823,0.2687667979248703,2.200109100704753,2.0250977165192348,4.475023703777633,0.4801128349788434,4.700083281282532,5.20004326677243,,0.13990378098280487,,,,,,,,,6,
Gersfeld-Obernhausen,Wasserkuppe,50.49644833623977,9.950273627066624,200,,Neogene,11,,9.3,,2.7998671817471705,0.2531408213013313,1.1309378532685561,0.008228759514503189,0.09980537950995558,0.09873060648801127,0.1145117634811576,1.1013360254880622,,0.23018903635196414,,0.0,0.0,0.0,,0.016127757644960317,,,6,
Gießen,Gailsche Tonwerke,50.56490119800467,8.687885440040043,97.3,Slate,Devonian,11.8,,7.25,,107.26478253607803,,44.62854759436687,2.4686278543509568,3.959778432057487,48.71650211565585,2.6420986883198,4.059537701092157,,0.48339697633912465,,2.77192593413904,0.006088280060882801,0.013651752885070442,14.738393515106853,0.004031939411240079,265.01088208936113,,6,
Gießen,Gailsche Tonwerke,50.56490119800467,8.687885440040043,97.3,Claystone,Devonian,11.8,,7.25,,107.26478253607803,,44.62854759436687,2.4686278543509568,3.959778432057487,48.71650211565585,2.6420986883198,4.059537701092157,,0.48339697633912465,,2.77192593413904,0.006088280060882801,0.013651752885070442,14.738393515106853,0.004031939411240079,265.01088208936113,,6,
Gießen-Wieseck,Graf-Meinhardt-Sprudel,50.60889330219032,8.717169045270225,164,Dolomite,Devonian,14.2,,7.3,,66.9162083490852,,27.38174533202139,1.6457519029006378,2.390338839263436,28.434414668547248,1.098271913387466,5.170707083950649,,0.2915727793791546,22.483451266834056,0.0,0.015578834273435403,0.005642724525829116,10.52742393936204,0.016450312797859523,432.7230828319037,,6,
Gießen-Wieseck,Graf-Meinhardt-Sprudel,50.60889330219032,8.717169045270225,164,Dolomite,Devonian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Ginsheim-Gustavsburg,Gut Röckenwörth,49.95578508898298,8.352094118478487,6,Sand and Gravel,Quaternary,n.s.,,7.52,,19.41070301749307,,1.8703972188672275,1.0697387368854145,4.865512251110334,3.1593794076163606,2.446387674370185,5.867236564356046,,0.0,,27.719259341390398,0.07520816545796401,0.02912373948815028,,,,,6,
Gladenbach-Mornshausen,Mappesmühle,50.74822475511967,8.607891039620533,125,,Devonian,7,,,,134.781215509756,,58.8870640674989,1.5428924089693479,4.141923249663156,59.66149506346967,0.25067666042057046,10.297164059734367,,,,,,,,,,,6,
Gladenbach-Mornshausen,Mappesmühle,50.74822475511967,8.607891039620533,125,Dolerite,Devonian,n.s.,,,,167.2236936965047,,74.16342460857263,2.9516560378522936,4.795648485453365,74.46459802538786,0.22704559650218611,9.997246659936279,,0.5882608706772416,,,0.035813412122840005,,,,,,6,
Grebenau-Wallersdorf,Wallersdorf,50.74839363011249,9.488918657566131,372,,Permian,n.s.,,,,44.40897221408726,,3.1796752720742867,4.221353630940135,14.184839562852437,2.3356840620592383,17.20799500312305,3.2794246830381137,,,,,,,,,,,6,
Grebenhain-Ilbeshausen,Hasselborn 2/2A,50.52539467209309,9.292420893655072,310,Tuff,Neogene,17.6,,9.8,,3.5975592680301407,,1.622460843342967,0.10697387368854146,0.13723239682618893,0.36671368124118475,0.1405371642723298,1.125919418914135,,0.051153119189325365,,11.08770373655616,,,,0.0354810668189127,,,6,
Grebenhain-Ilbeshausen,Hasselborn 2/2A,50.52539467209309,9.292420893655072,380,Tuff,Neogene,21.3,,9.6,,3.3994314619776587,,1.5659139506795392,0.1481176712610574,0.1397275313139378,0.3413258110014104,0.09056839475327919,1.003002451783771,,0.040922495351460295,,16.631555604834237,,,,0.05322160022836905,,,6,
Grebenstein-Frankenhausen,Frankenhausen I,51.41194726364163,9.444516148478408,158,Sandstone,Triassic,14,,7.3,,5.40834655373602,,,,,,,5.40834655373602,,,,,,,,,,,6,
Grebenstein-Frankenhausen,Frankenhausen I,51.41194726364163,9.444516148478408,158,Sandstone,Triassic,12.2,,7.2,,5.096956903672431,,,,,,,5.096956903672431,,,,,,,,,,,6,
Grebenstein-Frankenhausen,Frankenhausen I,51.41194726364163,9.444516148478408,158,Sandstone,Triassic,11.5,386.0,7.42,,8.686904505558108,0.11250703168948059,0.22618757065371123,1.0203661797983954,1.8139627725934426,0.2651622002820874,0.2061211742660837,4.998623329968139,,0.061383743027190435,,0.0,0.011245411406571761,0.005588117514288835,10.52742393936204,0.06773658210883333,,,6,
Grebenstein-Frankenhausen,Frankenhausen II,51.42003535732017,9.444882230369894,206,Sandstone,Triassic,15,,7.4,,2.6877843479172947,,,,,,,2.6877843479172947,,,,,,,,,,,6,
Grebenstein-Frankenhausen,Frankenhausen II,51.42003535732017,9.444882230369894,206,Sandstone,Triassic,12.1,251.0,7.44,,4.847413966332619,0.11250703168948059,0.2653354194206997,0.5513268874717137,0.9207046259793402,0.2397743300423131,0.240474703310431,2.5075061294594274,,0.07161436686505551,,0.0,0.017566478646253023,0.0008555098474644144,0.0,0.032255515289920635,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,10.6,,7.5,,3.015562926931599,,,,,,,3.015562926931599,,,,,,,,,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,10.1,,6.7,,2.2944500531001295,,,,,,,2.2944500531001295,,,,,,,,,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,11.5,330.0,7.03,,5.204427934962438,0.17813613350834426,0.3479808779287865,0.4525817732976754,1.0878786366585158,0.38928067700987307,0.1644805330002082,2.4583393426072817,,0.035807183432527756,,0.0,0.00035813412122840006,0.0,,0.2677207769063413,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,13,343.0,7.02,,4.79577124407471,0.18126132883305204,0.22618757065371123,0.3744085579098951,1.0978591746095114,0.29619181946403383,0.1561524047470331,2.32722791100156,,0.025576559594662682,,0.0,0.0,0.00025483272052131495,,0.29191241337378177,,,6,
Greifenstein-Nenderoth,Prinz-Heinrich-Quelle,50.5756777233251,8.213983498402838,101,Slate,Carboniferous,9.7,,,,35.16257813914557,,8.177550631326483,2.033326476033738,3.825041169719048,0.12239774330042313,0.018696647928378097,20.322271898886864,0.08976945244956772,0.12087482064437584,6.60808034695275,33.04135713493735,0.16180499597099113,0.02459135753030689,,,226.60350787351172,,6,
Großalmerode,Querenberg,51.25283841352443,9.814390435159993,200,Sandstone,Triassic,10.9,426.0,7.79,,5.682977785405796,0.318769923120195,0.18703972188672274,0.629500102859494,1.2575477818254404,0.11283497884344146,0.5517384967728503,2.868062566375162,,0.02813421555412895,,2.217540747311232,0.0005372011818426001,0.0018202337180093925,,0.043544945641392864,,,6,
Großenlüder,Georgsbrunnen,50.58958781206518,9.54121351685263,13,Dolomite,Triassic,11.5,,,,701.5473878557185,1.1438214888430527,288.51964541270513,13.939518617568401,28.294825091072408,272.12976022566994,23.10014574224443,61.655150712590626,0.0755043227665706,8.07963517595394,8.228714905272769,,0.40827289820037604,0.05824747897630056,,,5278.453463064909,,6,
Großenlüder,Georgsbrunnen,50.58958781206518,9.54121351685263,13,Dolomite,Triassic,11,,,,893.9074980814117,,380.16910913719926,10.257148734828226,36.80323369429612,379.0691114245416,28.961066000416405,47.88845039398985,0.6368876080691642,8.95179585813194,171.76443734307236,135.82437077281296,0.38499418032053007,0.010011285449051659,34.214127802926626,0.12982844904193058,304.05837920880805,,6,
Groß-Gerau-Dornheim,Wolfskehlen IV,49.86885868030407,8.47983879004262,930,,Neogene/Paleogene,n.s.,,,,788.0667657202308,,373.64446767603454,5.0195433038469455,5.065123010130246,389.84485190409026,0.2966895690193629,14.196090257109518,,,,,,,,,,,6,
Groß-Umstadt,Groß-Umstadt V,49.85369570711291,8.92036697204717,99,,Silurian,12,574.0,7.3,,9.227597360069195,0.2718919932495781,0.2479363755242604,0.699444558732771,2.193223214731274,0.4400564174894217,0.024984384759525295,5.096956903672431,,0.017903591716263878,,0.554385186827808,8.953353030710002e-05,3.640467436018785e-05,,0.506411590051754,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,15,,7.3,,4.195565811383094,,,,,,,4.195565811383094,,,,,,,,,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,11,,7.6,,5.2936240510810135,,,,,,,5.2936240510810135,,,,,,,,,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,11,432.0,6.6,,3.294174719093758,,,,,,,3.294174719093758,,,,,,,,,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,14.9,668.0,,,11.395570865996115,0.09688105506594162,0.32188231208412754,2.102448055955565,1.5968860721592892,0.1861777150916784,0.3508224026650011,6.686683011891806,,0.06905671090558925,,0.0,0.015399767212821202,9.101168590046961e-05,,0.0661238063443373,,,6,
Hadamar,Heiligenborn,50.45053460989309,8.046053616017831,2,Limestone,Devonian,9.4,,7.3,,22.79922796920692,,4.293214081446403,1.065624357128163,4.11198163581017,2.4344146685472494,1.7489069331667708,8.917216242084146,,0.0562684311082579,,33.26311120966847,0.0051929447578118,,,,133.14556394827807,,6,
Hanau-Großauheim,Wasserwerk VI TB1,50.10161113048257,8.961919845696725,116.5,Sand and Gravel,Neogene/Paleogene,12.4,485.0,6.91,,8.691018343654925,0.02187636727295456,1.2962287702847297,0.23040526640608927,1.599381206647038,2.8490832157968966,0.060378929835519464,2.500950557879141,,0.12788279797331342,,,0.025069388485988,0.001638210346208453,,0.0,,,6,
Hanau-Großauheim,Wasserwerk VI TB2,50.10170112317029,8.962199321982276,126,Sand and Gravel,Neogene/Paleogene,12.8,210.0,6.79,,4.049338489263222,0.01562597662353897,0.23053733162782106,0.17691832956181855,1.0005489295873047,0.2538787023977433,0.08952737872163231,2.1993942651859815,,0.07161436686505551,,,0.023278717879846002,0.003640467436018785,,0.0,,,6,
Hanau-Großauheim,Wasserwerk VI TB3,50.10017427580656,8.967232179240755,122.5,Sand and Gravel,Neogene/Paleogene,12.4,255.0,6.9,,4.969978117090041,0.037502343896493526,0.5393703607896191,0.0,1.2500623783621936,0.7052186177715091,0.11971684363939204,2.2501999449331986,,0.07672967878398805,,,0.026860059092130004,0.0018202337180093925,,0.0,,,6,
Hanau-Wilhelmsbad,Wilhelmsbad,50.14102735200179,8.884251358306292,201,Marl,Neogene/Paleogene,17.2,2150.0,,,51.94410630147588,,24.445656674497254,0.42871837070561614,0.8500923199760466,6.713681241184767,1.599000624609619,17.500098333573703,,0.2890151234196883,,68.74376316664818,0.04691556988092041,0.0021842804616112707,,0.0,,,6,
Hauneck-Sieglos,Sieglos,50.81680606723602,9.730477628452151,456.5,,Permian,n.s.,,,,953.952538210587,,441.4572412624068,8.887060275663444,28.743949298867207,413.5401974612129,42.858630022902354,16.995319321891674,,,,,1.470140567642582,,,,,,6,
Heidenrod-Grebenroth,Grebenrother Säuerling,50.19719520132516,7.938615587895922,4,Slate,Devonian,9,,,,9.073232951816598,,0.17399043896439326,2.262908866488377,0.6487349668147112,0.1692524682651622,0.10410160316468874,5.605013701144602,,,,,0.109230906974662,,,,,,6,
Heppenheim,Odenwaldquelle,49.62537203494934,8.642707249492721,67.6,Sandstone,Triassic,15.2,,,,35.54114463404812,,10.748259367025392,0.7541658095042172,3.553071510554419,14.011283497884342,0.347803456173225,5.213318299222509,0.13544668587896252,0.38646181547535313,24.081259986304495,,0.0028650729698272005,0.0003458444064217845,,0.04193216987689683,322.1098450902573,,6,
Herbstein,Thermalbrunnen,50.56736653477548,9.345117129251044,1000.5,Sandstone,Permian,32.9,,,,58.57622951759241,,12.37072021036836,4.052664060892821,14.883477219422126,0.17207334273624822,23.808036643764314,3.289258040408543,,,,,,,,,,,6,
Herbstein,Thermalbrunnen,50.56736653477548,9.345117129251044,1000.5,Sandstone,Permian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Herbstein,Thermalbrunnen,50.56736653477548,9.345117129251044,1000.5,Sandstone,Permian,31.5,3610.0,6.9,117.0,58.986449762547615,0.0031251953247077944,12.570809215177412,4.402386340259206,14.022655821148758,0.21156558533145273,23.28752862794087,3.2499246109268265,0.04755043227665706,0.6394139898665671,64.87103401049988,12.750859297039584,0.044766765153550006,0.013287706141468564,152.64764712074955,0.0,266.29112789655613,,6,
Herleshausen,Herleshausen,51.01153588391194,10.16924013967749,82,,Permian,11,,,,1053.5316733891318,,443.2971901544552,22.513886031680727,38.52487649084286,529.1396332863187,16.80616281490735,3.2499246109268265,,,,,,,,,,,6,
Hessisch Lichtenau,Firma Fröhlich & Wolf,51.19754428408955,9.735014236095015,146.2,,Triassic,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Hessisch Lichtenau-Hirschhagen,Rohrbach I,51.2296361292422,9.690428853622317,260.7,Sandstone,Triassic,9.9,144.0,6.8,,2.392783626804421,,,,,,,2.392783626804421,,,,,,,,,,,6,
Hessisch Lichtenau-Walburg,Walburg,51.21321665106412,9.771901230288936,200,Sandstone,Triassic,10.9,542.0,7.54,,7.312943126890136,0.30626914182136383,0.18268996091261291,0.6377288623739972,1.784021158740456,0.310296191819464,0.5933791380387258,3.556397582305201,,0.035807183432527756,,2.217540747311232,0.0005372011818426001,0.0018202337180093925,,0.20804807361998812,,,6,
Hochheim (Main),Wasserwerk Im Mörsch,50.00409899712093,8.34223911759219,8.4,Sand and Gravel,Paleogene,11,,6.7,,31.785218298498492,0.12188261766360396,5.219713168931798,1.9749022834807652,6.362592943759668,4.090267983074753,3.768478034561732,4.506955461446683,,,,0.0,0.0007162682424568001,0.0,,5.628587418091151,233.0047369094866,,6,
Hochheim (Main)-Wallau,Kasernbachtal,50.06398422482298,8.393376722597361,125,Sand and Gravel,Paleogene,n.s.,,,,9.99611763146338,,4.697741852038618,0.12343139271754783,0.14970806926493338,0.19746121297602254,0.2206953987091401,4.6052890351509745,,,,,0.0017906706061420004,,,,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.40465397375626,100,Sandstone,Triassic,n.s.,,,,69.07613126476805,,21.61831204132586,4.060892820407323,5.569140176655521,16.558533145275035,4.372267332916927,16.896985748187383,,,,,,,,,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.40465397375626,100,Sandstone,Triassic,10.8,,6.3,,11.488639194451364,,,,,,,11.488639194451364,,,,,,,,,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.40465397375626,100,Sandstone,Triassic,11.2,,6.1,,16.79865217448309,,,,,,,16.79865217448309,,,,,,,,,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.40465397375626,100,Sandstone,Triassic,11.3,366.0,6.0,,17.191986469300257,,,,,,,17.191986469300257,,,,,,,,,,,6,
Hofgeismar,Molkereibrunnen,51.49727916706627,9.384290753362334,151,Sandstone,Triassic,14.2,,,,76.73417515825102,,10.05664737214193,6.42666118082699,13.61594889964569,16.00564174894217,4.521132625442432,25.927285600031464,,,,,0.18085773122034202,,,,,,6,
Hofgeismar,Molkereibrunnen,51.49727916706627,9.384290753362334,151,Sandstone,Triassic,13.8,,6.1,,22.993667317853443,,,,,,,22.993667317853443,,,,,,,,,,,6,
Hofgeismar,Molkereibrunnen,51.49727916706627,9.384290753362334,151,Sandstone,Triassic,13.7,,6.0,,21.797275504451232,,,,,,,21.797275504451232,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,n.s.,,,,32.88387306674596,,3.040482920902772,2.756634437358568,5.748789859773441,5.162200282087447,2.163231313762232,14.012534252861506,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,11,,6.0,,9.292522715055526,,,,,,,9.292522715055526,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,10.6,,6.3,,9.997246659936279,,,,,,,9.997246659936279,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,10.4,1160.0,6.5,,7.801130180540441,,,,,,,7.801130180540441,,,,,,,,,,,6,
Hofgeismar-Hombressen,Lempetal,51.50527086634408,9.483447717756023,121.5,Sandstone,Triassic,10.1,351.0,7.22,,4.896475606536064,0.06250390649415588,0.32623207305823737,0.4978399506274429,0.8807824741753579,0.1410437235543018,0.12075785967103893,2.8188957795230163,,0.09719092645971819,,0.0,0.00017906706061420003,0.0038770978193600055,,0.00967665458697619,,,6,
Hohenroda-Mansbach,Meiselgraben,50.78844882480084,9.94824474497141,130,Sandstone,Triassic,n.s.,,7.8,,16.832762591574237,,1.1309378532685561,1.9831310429952687,4.199311342881381,0.6572637517630465,4.0911930043722675,4.386464055801025,,0.21995841251409906,,,,,,0.16450312797859523,,,6,
Hohenroda-Ransbach,Ransbach IV,50.82501029534961,9.907387688656405,692.5,Sandstone,Triassic/Permian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Hünfeld,Großenbacher Straße,50.67359020337658,9.77305310078329,121,Sandstone,Triassic,n.s.,,,,8.892303147392305,,,,,0.5641748942172072,8.328128253175098,,,,,,,,,,,,6,
Hungen-Traishorloff,Grube Friedrich - Bohrung II,50.4510126470468,8.895328084099651,138.6,,Neogene/Paleogene,n.s.,,,,213.86647624660878,,57.147159677854965,15.195638757457314,17.069464544138928,76.10719322990127,2.8532167395377885,39.75003605564369,,2.7978198540601507,,131.9436744650183,0.08451965260990241,,,0.0,2729.4840609397,,6,
Hungen-Traishorloff,Mineralquelle im Tagebau,50.44804985452237,8.899699101156553,7,,Neogene/Paleogene,17,,,,213.59237316611978,,62.027591490806195,24.110265377494343,7.285792704226758,88.29337094499294,4.653341661461586,27.222010987137967,,,,,,,,,,,6,
Hungen-Traishorloff,Säuerling,50.44553976509494,8.908292168546113,0,,Quaternary,10.5,,,,29.388460714652112,,6.698631900129141,3.5910306521291915,2.513847996407006,10.564174894217206,0.11919633562356859,5.641561012704698,,,,,,,,,260.0179234413007,,6,
Immenhausen,Immenhausen I,51.42492889400331,9.501720183453546,241.5,Sandstone,Triassic,12.6,,7.0,,1.8027821845786733,,,,,,,1.8027821845786733,,,,,,,,,,,6,
Immenhausen,Immenhausen I,51.42492889400331,9.501720183453546,241.5,Sandstone,Triassic,12.2,,6.4,,0.999724665993628,,,,,,,0.999724665993628,,,,,,,,,,,6,
Immenhausen,Immenhausen I,51.42492889400331,9.501720183453546,241.5,Sandstone,Triassic,13.4,185.0,7.68,,2.7373745416159183,0.1687605475342209,0.28273446331713903,0.27154906397860523,0.47158041818454005,0.29619181946403383,0.12075785967103893,1.0390580954753443,,0.035807183432527756,,0.0,0.00035813412122840006,0.0,,0.21933750397146032,,,6,
Immenhausen,Immenhausen II,51.42186622125209,9.503268004707756,300,Sandstone,Triassic,13.2,,6.8,,2.4911172005087123,,,,,,,2.4911172005087123,,,,,,,,,,,6,
Immenhausen,Immenhausen II,51.42186622125209,9.503268004707756,300,Sandstone,Triassic,13.6,273.0,6.83,,4.537372673082155,0.09688105506594162,0.6089665363753763,0.40320921621065625,0.7310744049104246,0.23131170662905498,0.17072662919008952,2.2944500531001295,,0.053710775148791634,,0.0,0.00023278717879846,0.0001456186974407514,,0.043544945641392864,,,6,
Immenhausen,Immenhausen III,51.43610143226736,9.495371354646473,240,Sandstone,Triassic,10.1,,6.7,,1.999449331987256,,,,,,,1.999449331987256,,,,,,,,,,,6,
Immenhausen,Immenhausen III,51.43610143226736,9.495371354646473,240,Sandstone,Triassic,12.9,148.0,6.73,,2.4004923219596686,0.19063691480717543,0.21313828773138174,0.2098333676198313,0.4391436698438046,0.1861777150916784,0.0822402665001041,1.10953048996342,,0.051153119189325365,,0.0,0.00111021577580804,0.00010921402308056354,,0.10805597622123413,,,6,
Karben-Großkarben,Bismarckquelle,50.24884009931667,8.775334319928866,0,Sand and Gravel,Neogene,9,,,,138.01937907745054,,29.487029643490548,5.521497634231639,14.8310793951794,39.858956276445696,0.6306475119716843,38.16981552621573,,8.987603041564466,,199.63410577669364,0.02073596561912436,,,,312.37997695557544,,6,
Karben-Großkarben,Brunnen III,50.2382790779527,8.754217790636407,22,,Neogene/Paleogene,13,,6.03,,77.36439391623075,,17.399043896439327,2.6825756017280398,10.878786366585159,17.94076163610719,0.942119508640433,26.000544112441162,,1.0230623837865074,,55.438518682780796,0.07449189721550721,0.009101168590046962,,0.0,358.4688260145948,,6,
Karben-Großkarben,Brunnen IV,50.23864338718564,8.756458697656651,43.3,,Neogene/Paleogene,n.s.,,6.37,,82.37744975891756,,19.269441115306552,7.43468422135363,8.787863665851589,13.850493653032439,0.4549240058296898,31.099631576877183,,0.8516994345022673,,0.0,0.051929447578118,0.12741636026065747,,0.0,449.36627832543854,,6,
Karben-Großkarben,Ludwigsbrunnen,50.24884009931667,8.775334319928866,3,Sand and Gravel,Neogene,10,,,,145.70826081289988,,37.247003221302485,7.998354248097099,15.093068516393032,37.0098730606488,0.6897772225692276,45.98733463570689,0.0409221902017291,0.8488860129468544,9.484136041999543,392.1720811619913,,0.03108959190360042,,0.21562811971311943,144.6677762130329,,6,
Karben-Großkarben,Ludwigsbrunnen,50.24884009931667,8.775334319928866,3,Sand and Gravel,Neogene,12,,6.1,,145.5487730551171,,36.09431656316338,8.05184118494137,15.612056489844802,39.004231311706626,0.8057464084946908,44.26649709588179,,1.2015867697572526,,199.57866725801088,0.0213089802130898,0.006370818013032873,,,285.23876584304185,,6,
Karben-Großkarben,Selzerbrunnen,50.23855260750652,8.756038639382266,30,Sand and Gravel,Neogene,13.4,,,,96.3688409361623,,22.797097265309628,3.2178564081464716,12.844952342931283,22.157968970380818,0.37872163231313766,33.36785934365617,0.050144092219020164,1.0813769396623383,25.952978771969867,111.32054551502384,0.08323036977348017,0.01368815755943063,,0.014756898245138692,223.91499167840223,,6,
Karben-Großkarben,Selzerbrunnen,50.23855260750652,8.756038639382266,30,Sand and Gravel,Neogene,13.5,,6.1,,92.94222562836156,,22.018490050943967,3.060275663443736,12.4681870352812,20.79548660084626,0.4203622735790131,32.728691114578275,,1.0120644631608025,,99.78933362900544,0.0764616348822634,0.01456186974407514,,,247.8555882729484,,6,
Karben-Kloppenheim,Taunusbrunnen,50.23728780765151,8.753101518173047,n.s.,Sand and Gravel,Neogene,13.1,,,,111.1521501824334,,27.181656327212334,3.574573133100185,14.47178002894356,29.33709449929478,0.3770560066625026,34.5806400860091,0.05403458213256484,1.0138548223324289,22.392147911435742,98.90231733008093,0.14259110036708747,0.02035021296734501,,0.008757372401213452,268.4675457687876,,6,
Karben-Rendel,Scharmühle,50.20336722811473,8.784371653980035,90,,Permian,12.5,,6.1,,26.774020360988228,,12.179330727507528,0.48961119111293977,0.4815609561355357,1.472496473906911,0.7443264626275244,11.406694549697788,,,,,,,,0.0,,,6,
Kassel,Holländische Straße,51.34630270851576,9.474881638352173,150,Sandstone,Triassic,10.4,,7.0,,15.76913996332569,,,1.881505862991154,4.215779230500524,2.919605077574048,2.3456173225067665,4.399116308950977,,,,,0.007516160802220432,,,,,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung I,51.30271677240581,9.426108400967648,1316,Dolomite,Permian,41.5,,,,3931.523919373939,,1842.6022462426656,39.7366796955359,55.861070911722145,1930.4513399153736,46.322090360191545,1.4192812471319372,,14.450756170984416,,,0.68045483033396,,,,,,6,
