spring number,spring location,spring name,longitude,latitude,type,well_depth_(m),flow_rate_mean_(m^3_s^-1),flow_rate_min_(m^3_s^-1),flow_rate_max_(m^3_s^-1),temp_mean_(degr_C),temp_min_(degr_C),temp_max_(degr_C),reference,reference_DOI,reference_link,EC_(S_m^-1),pH,sample_temperature_(degr_C),TDS_(mg L^-1),TDS_min_(mg L^-1),TDS_max_(mg L^-1),Na_(mg L^-1),Ca_(mg L^-1),Mg_(mg L^-1),K_(mg L^-1),NH4_(mg L^-1),Cl_(mg L^-1),F_(mg L^-1),SO4_(mg L^-1),HCO3_(mg L^-1),CO3_(mg L^-1),NO3_(mg L^-1),Si_(mg L^-1),Li_(mg L^-1),SiO2_(mg L^-1),reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O_(permille),delta_2H_(permille),3H_(TU),delta_14C_(pmc),delta_13C_(permille),reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature_(degr_C),flow_rate_(m^3_s^-1),log_flow_rate_(m^3_s^-1),log_temperature_(degr_C),geometry,recharge_(m_a^-1),lithology,gw_lvl_depth_(m),gw_lvl_elev_(m),surface_temp_(degr_C),elevation_(m),contributing_area_(m^2),log_contrib_area_(m^2),geometry_ws,watershed_area_(m^2),mean_recharge_ws_(m_a^-1),min_recharge_ws_(m_a^-1),max_recharge_ws_(m_a^-1),mean_gw_lvl_depth_ws_(m),min_gw_lvl_depth_ws_(m),max_gw_lvl_depth_ws_(m),mean_gw_lvl_elev_ws_(m),min_gw_lvl_elev_ws_(m),max_gw_lvl_elev_ws_(m),mean_surface_temp_ws_(degr_C),min_surface_temp_ws_(degr_C),max_surface_temp_ws_(degr_C),mean_elevation_ws_(m),min_elevation_ws_(m),max_elevation_ws_(m),ws_relief_(m),recharge_temp_max_(degr_C),recharge_temp_min_(degr_C),recharge_temp_best_(degr_C),rch_elev_max_(m),rch_elev_min_(m),rch_elev_best_(m),circulation_temp_best_(degr_C),circulation_temp_min_(degr_C),circulation_temp_max_(degr_C),circ_depth_best_(m),circ_depth_min_(m),circ_depth_max_(m),h_circ_depth_(m),Hv_down_min_(W),Hv_up_min_(W),Hv_down_best_(W),Hv_up_best_(W),Hv_down_max_(W),Hv_up_max_(W),Hv_ratio_min_(W),Hv_ratio_best_(W),Hv_ratio_max_(W),H_net_best_(W),H_net_min_(W),H_net_max_(W),H_down_best_(W),H_down_min_(W),H_down_max_(W),H_up_best_(W),H_up_min_(W),H_up_max_(W),Hv_net_best_(W),Hv_net_min_(W),Hv_net_max_(W),thermal_footprint_net_best_(m^2),thermal_footprint_net_min_(m^2),thermal_footprint_net_max_(m^2),thermal_radius_net_best_(m),thermal_radius_net_min_(m),thermal_radius_net_max_(m)
711,Jasnitztal,Sauerbrunn,15.415514000000002,47.473067,borehole,9.0,6e-05,,,10.0,,,,,,0.0304,5.49,,,,,4.8,45.9,8.1,0.9,,1.6,0.14,11.1,171.1,,3.7,,0.0047,,,,,,,,,,,,,10.0,6e-05,-4.221848749616356,1.0,POINT (15.415514 47.473067),0.5468573570159506,8.0,53.01079940795898,588.9891967773438,7.333333467443785,568.0,3462.4312459323323,3.5393811583010515,,158300000.0,0.5283971443344422,0.4175282429663215,0.5913615052151873,59.84597164176514,-0.0,266.39129638671875,885.8481387606536,538.0,1371.6370849609375,6.0664402210920745,3.808333383252224,7.741666565338772,946.7783914394198,537.0,1498.0,961.0,7.333333467443785,3.808333383252224,5.570833425348004,1498.0,568.0,1033.0,,,,,,,969.8185424804688,310.8876058959961,236.51039410400392,37.1886058959961,236.51039410400392,-236.51039410400392,236.51039410400392,0.8182234405708508,0.24631372836713908,0.0,837.4814519155434,121.60996635463812,1553.3529374764487,,,,,,,273.699,547.398,0.0,11019.492788362413,1600.1311362452384,20438.85444047959,59.225108655592535,22.568508144256267,80.65909391182201
712,Stanz im Mürztal,Ulrichsquelle,15.491021,47.472165,well,7.2,0.0006,,,13.5,,,,,,0.327,6.05,,,,,48.14,774.3,86.76,9.13,0.06,10.77,,1326.46,1220.4,,0.52,,,,,,,,,,,,,,,13.5,0.0006,-3.2218487496163566,1.1303337684950059,POINT (15.491021 47.472165),0.5913615052151873,8.0,-0.0,655.0,7.220833376049995,626.0,32018.58733281938,4.505402166837019,,158300000.0,0.5283971443344422,0.4175282429663215,0.5913615052151873,59.84597164176514,-0.0,266.39129638671875,885.8481387606536,538.0,1371.6370849609375,6.0664402210920745,3.808333383252224,7.741666565338772,946.7783914394198,537.0,1498.0,961.0,7.220833376049995,3.808333383252224,5.51458337965111,1498.0,626.0,1062.0,,,,,,,998.8185424804688,2938.1820589599606,2194.409941040039,371.8860589599609,2194.409941040039,-2194.409941040039,2194.409941040039,0.32581581141443616,0.1280992505372457,0.0,17467.357508798887,10620.45564283329,24314.259374764482,,,,,,,2566.296,5132.592,0.0,229833.6514315643,139742.8374057012,319924.46545742743,270.47795368271005,210.9064405598101,319.1161546947503
713,Zlatten,Aktivquelle,15.312226999999998,47.361698,spring,,0.023,,,10.0,,,,,,0.341,6.17,,,,,483.2,109.0,92.3,34.4,,275.6,0.35,3.1,1764.4,,,,0.9842,90.76923077,,,,,,,,,,,,10.0,0.023,-1.6382721639824072,1.0,POINT (15.312227 47.361698),0.5326415612159002,8.0,7.662681579589844,562.3373413085939,7.966666554411253,527.0,1362689.006736737,6.134396752335781,,186900000.0,0.5431759389122496,0.5238028474313235,0.5730834080895252,66.70733979353652,-0.0,286.6073303222656,847.8339228674353,447.0152282714844,1463.0487060546875,6.425025962121003,3.2874999533717832,8.445833317935469,917.635885447107,440.0,1683.0,1243.0,7.966666554411253,3.2874999533717832,5.627083253891518,1683.0,527.0,1105.0,129.5384052894359,119.4717871865287,134.1845498561266,4675.836105193256,4288.658485850671,4854.5339731428985,995.0243530273438,155227.94522644044,105600.33477355957,24813.80522644043,105600.33477355957,-105600.33477355957,105600.33477355957,1.0,0.31010895553461953,0.0,290128.82618157804,0.0,645540.4582342309,11891725.64379966,10568208.355452232,12693956.5342165,-11601596.81761808,-10633491.161323305,-12048416.075982269,130414.14,260828.28,0.0,3817484.555020764,0.0,8493953.397818828,1102.3352821247436,0.0,1644.2960011233176
715,Kobenz bei Knittelfeld,Säuerling,14.81086,47.24402,spring,,1e-05,,,10.0,,,,,,0.251,5.46,,,,,11.2,20.5,8.9,3.2,,2.0,0.13,42.2,86.37,,1.7,,0.0084,,,,,-9.11,-62.8,,,,,,,10.0,1e-05,-5.0,1.0,POINT (14.81086 47.24402),0.6294226011450061,8.0,38.837196350097656,820.1627807617188,6.712500010927517,850.0,501.37379786795697,2.7001616336933907,,132100000.0,0.5657515798203137,0.5346578706785124,0.5968452889621148,54.55583398063803,-0.0,362.2613830566406,984.8972875116154,596.0,1937.5474853515625,5.635007273912798,0.21249998485048613,7.7666666855414705,1041.9995850622406,592.0,2156.0,1564.0,6.712500010927517,0.21249998485048613,3.4624999978890014,2156.0,850.0,1503.0,,,,,,,1393.7737426757812,74.77439584350587,53.34420415649414,10.71509584350586,53.34420415649414,-53.34420415649414,53.34420415649414,0.9320411688206275,0.2343468704645128,0.0,209.29318758826724,9.34163704308773,409.2447381334466,,,,,,,64.05930000000001,128.11860000000001,0.0,2753.857731424569,122.91627688273329,5384.799185966403,29.60709612670764,6.255035260066736,41.40090356510996
716,Feistritz am Kammersberg,Kretzenbründl,14.163093,47.182296,spring,,0.0001,,,8.0,,,,,,0.0902,7.59,,,,,5.17,76.7,74.5,5.37,,1.1,0.4,162.8,460.7,,,,0.0263,13.58461538,,,,,,,,,,,,8.0,0.0001,-4.0,0.9030899869919436,POINT (14.163093 47.182296),0.6628657468698008,8.0,289.0484619140625,830.9515380859375,5.208333435157934,934.0,4760.783031710718,3.6776783893556426,,173500000.0,0.6999554677814919,0.6628657468698008,0.7370451886931829,84.70052592358175,-0.0,399.2948303222656,1379.027740581965,768.1856689453125,2361.2646484375,3.58508697889461,-1.0750000352660816,6.5666665692503265,1464.937144662034,763.0,2501.0,1738.0,5.208333435157934,0.0,2.0666666999459262,2501.0,934.0,1717.5,46.326588308957064,33.82582592545535,56.50466928513396,1581.4713412999668,1100.6727880883623,1972.9359942298472,1647.63232421875,837.1536899414062,700.0733100585937,68.54018994140625,700.0733100585937,-700.0733100585937,700.0733100585937,1.0,0.30981178544992405,0.0,1712.2911527516098,0.0,3345.04,18437.860832434424,11128.678445026653,24326.370678251653,-16725.569679682812,-11498.625904269238,-20981.330678251656,768.6135,1537.227,0.0,22530.14674673171,0.0,44013.68421052631,84.68511348906767,0.0,118.36380701710273
718,Wörschach,"Schwefelquellen, Sammelauslass",14.151461,47.561781,spring,,,,,6.9,,,,,,0.1445,7.6,,,,,5.9,299.0,77.1,2.3,,3.3,0.4,760.0,335.0,,2.6,,,65.0,,,,,,,,,,,,6.9,,,0.8388490907372553,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404295,780.6588134765625,5.954166658843558,787.0,,,,167800000.0,0.5476908077003148,0.4943332725221254,0.5823457019895295,64.94049776415099,-0.0,520.8235473632811,1095.2268483231708,617.7412719726562,2074.142578125,4.7825466257852165,0.2291666635622581,7.095833318928879,1168.0797148412187,628.0,2322.0,1694.0,5.954166658843558,0.2291666635622581,3.091666661202908,2322.0,787.0,1554.5,112.0567702185253,101.16358695496271,116.39696137605344,4080.869367680067,3661.9007806199675,4247.799796815765,1430.5712890625,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Wörschach,Schwefelquelle 1,14.151461,47.561781,spring,,1.15e-05,,,9.5,,,,,,0.204,7.2,,,,,7.3,371.5,97.9,3.6,,1.7,0.83,908.0,508.79,,,,0.0242,,,,,-11.38,-81.0,,,,,,,9.5,1.15e-05,-4.939302159646387,0.9777236052888476,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404295,780.6588134765625,5.954166658843558,787.0,633.7257337309024,2.8019013428999187,,167800000.0,0.5476908077003148,0.4943332725221254,0.5823457019895295,64.94049776415099,-0.0,520.8235473632811,1095.2268483231708,617.7412719726562,2074.142578125,4.7825466257852165,0.2291666635622581,7.095833318928879,1168.0797148412187,628.0,2322.0,1694.0,5.954166658843558,0.2291666635622581,3.091666661202908,2322.0,787.0,1554.5,,,,,,,1430.5712890625,100.56653002441406,72.60449497558594,13.981017524414062,72.60449497558594,-72.60449497558594,72.60449497558594,1.0,0.2809900677132982,0.0,221.55887567939124,0.0,445.78755744094195,,,,,,,86.5855125,173.171025,0.0,2915.2483642025163,0.0,5865.625755801868,30.462310729929616,0.0,43.20979827222067
720,Wörschach,Schwefelquelle 2,14.151461,47.561781,spring,,1.3e-05,,,9.8,,,,,,0.1745,7.08,,,,,8.1,281.8,89.3,3.4,,3.0,0.7,624.3,542.36,,0.07,,0.0239,,,,,-11.64,-83.2,,,,,,,9.8,1.3e-05,-4.886056647693163,0.9912260756924948,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404295,780.6588134765625,5.954166658843558,787.0,716.3856120436288,2.855146854853144,,167800000.0,0.5476908077003148,0.4943332725221254,0.5823457019895295,64.94049776415099,-0.0,520.8235473632811,1095.2268483231708,617.7412719726562,2074.142578125,4.7825466257852165,0.2291666635622581,7.095833318928879,1168.0797148412187,628.0,2322.0,1694.0,5.954166658843558,0.2291666635622581,3.091666661202908,2322.0,787.0,1554.5,,,,,,,1430.5712890625,113.68390350585936,82.07464649414062,15.804628505859373,82.07464649414062,-82.07464649414062,82.07464649414062,0.9364306037538889,0.26842405227300026,0.0,266.7649294636597,13.28902834190663,520.2408305854127,,,,,,,97.87927499999999,195.75854999999999,0.0,3510.0648613639437,174.8556360777188,6845.274086650167,33.425863437142205,7.460447548136305,46.678886184424606
721,Wörschach,Schwefelquelle 3,14.151461,47.561781,spring,,3.4e-05,,,8.7,,,,,,0.1312,7.07,,,,,5.1,205.1,63.7,2.2,,2.5,0.47,349.7,522.89,,,,0.0166,,,,,-11.33,-80.7,,,,,,,8.7,3.4e-05,-4.4685210829577455,0.9395192526186184,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404295,780.6588134765625,5.954166658843558,787.0,1873.6239084217984,3.272682419588562,,167800000.0,0.5476908077003148,0.4943332725221254,0.5823457019895295,64.94049776415099,-0.0,520.8235473632811,1095.2268483231708,617.7412719726562,2074.142578125,4.7825466257852165,0.2291666635622581,7.095833318928879,1168.0797148412187,628.0,2322.0,1694.0,5.954166658843558,0.2291666635622581,3.091666661202908,2322.0,787.0,1554.5,,,,,,,1430.5712890625,297.32713224609375,214.65676775390625,41.33518224609375,214.65676775390625,-214.65676775390625,214.65676775390625,1.0,0.32107186039412583,0.0,541.3122724434176,0.0,1204.2492446080023,,,,,,,255.99195,511.9839,0.0,7122.529900571284,0.0,15845.384797473715,47.61482628332788,0.0,71.01931167944551
722,Wörschach,Schwefelquelle 4,14.151461,47.561781,spring,,2.5e-05,,,8.7,,,,,,0.274,7.06,,,,,11.2,599.6,101.2,4.3,,4.3,0.72,1453.6,545.49,,,,0.0285,,,,,-11.22,-76.0,,,,,,,8.7,2.5e-05,-4.6020599913279625,0.9395192526186184,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404295,780.6588134765625,5.954166658843558,787.0,1377.66463854544,3.1391435112183452,,167800000.0,0.5476908077003148,0.4943332725221254,0.5823457019895295,64.94049776415099,-0.0,520.8235473632811,1095.2268483231708,617.7412719726562,2074.142578125,4.7825466257852165,0.2291666635622581,7.095833318928879,1168.0797148412187,628.0,2322.0,1694.0,5.954166658843558,0.2291666635622581,3.091666661202908,2322.0,787.0,1554.5,,,,,,,1430.5712890625,218.62289135742188,157.83585864257813,30.393516357421877,157.83585864257813,-157.83585864257813,157.83585864257813,1.0,0.32107186039412583,0.0,398.023729737807,0.0,885.4773857411782,,,,,,,188.229375,376.45875,0.0,5237.154338655356,0.0,11651.018233436555,40.82937669698537,0.0,60.89855735409879
723,Wörschach,Schwefelquelle 5,14.151461,47.561781,spring,,,,,8.6,,,,,,0.1966,7.01,,,,,7.1,366.6,89.5,3.0,,1.5,0.8,849.74,498.74,,,,0.023,,,,,,,,,,,,,8.6,,,0.9344984512435676,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404295,780.6588134765625,5.954166658843558,787.0,,,,167800000.0,0.5476908077003148,0.4943332725221254,0.5823457019895295,64.94049776415099,-0.0,520.8235473632811,1095.2268483231708,617.7412719726562,2074.142578125,4.7825466257852165,0.2291666635622581,7.095833318928879,1168.0797148412187,628.0,2322.0,1694.0,5.954166658843558,0.2291666635622581,3.091666661202908,2322.0,787.0,1554.5,,,,,,,1430.5712890625,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Münster,Alpquell,11.863071,47.418972,spring,,0.00265,,,9.8,,,,,,0.1096,7.0,,,,,3.85,224.6,39.1,2.05,0.008,2.7,0.19,497.4,252.0,,2.53,,0.0043,6.846153846,,,,-11.75,-84.3,31.2,,,,,,9.8,0.00265,-2.576754126063192,0.9912260756924948,POINT (11.863071 47.418972),0.4135213398370076,6.0,18.75996398925781,522.2400512695311,8.766666634318732,521.0,202232.94892825224,5.305851914716734,,118300000.0,0.5740999524450966,0.5740999524450966,0.5740999524450966,71.22512881594956,-0.0,455.09942626953125,1165.5907931351546,504.7928161621094,2018.891845703125,5.6927340002088185,0.5833333979050318,8.850000043710072,1239.0305838739573,513.0,2360.0,1847.0,8.766666634318732,0.5833333979050318,4.675000016111881,2360.0,521.0,1440.5,22.681347993540157,9.303709670549964,36.542436514184374,535.1800522777472,20.65550139350892,1068.298841533294,1269.9459228515625,28337.590816589356,19469.972683410644,4433.809066589355,19469.972683410644,-19469.972683410644,19469.972683410644,1.0,0.420935490519419,0.0,32883.49869647319,0.0,102124.76736785019,195084.53934816588,0.0,417912.83701267245,-162201.04065169272,-13970.854983907628,-315788.0696448223,23903.781750000002,47807.563500000004,0.0,432677.6144272788,0.0,1343746.9390506605,371.11394773387485,0.0,654.0091247291836
725,La Caille,47,6.217712402,45.99768066,spring,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,1.4771212547196624,POINT (6.217712402 45.99768066),0.4196078610150321,6.0,-0.0,622.0,9.649999973674618,606.0,,,,165800000.0,0.39384259850374015,0.3208926434530743,0.441027291043114,46.90589604287371,-0.0,415.7254943847656,960.1921842271004,491.0,1820.5469970703125,7.716545454579773,3.3374999662240348,10.433333220581213,1009.2557510148848,476.0,1973.0,1497.0,9.649999973674618,3.3374999662240348,6.493749969949326,1973.0,606.0,1289.5,,,,,,,1213.2734985351562,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Saline-Moutiers,52,6.550720215,45.46832275,spring,,0.040509259,,,34.25,34.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.25,0.040509259,-1.3924457009081024,1.5346605758284444,POINT (6.550720215 45.46832275),0.5842479693228233,6.0,10.838037490844727,1179.1619873046875,7.591666743159294,946.0,2188069.20852478,6.3400610545924065,,204100000.0,0.5292669678153934,0.4347980856690753,0.6401208761548858,83.08603596042944,-0.0,610.4824829101562,1769.9079556851773,591.2908935546875,2903.621826171875,3.43206957081152,-2.941666714847088,9.783333274225392,1856.8367968966472,554.0,3342.0,2788.0,7.591666743159294,0.0,2.325000014156103,3342.0,946.0,2144.0,,,,,,,1924.8109130859375,563185.0345807354,388975.3759921046,87104.82929431538,388975.3759921046,-388975.3759921046,388975.3759921046,0.21086839859376147,0.08804072115178449,0.0,4931419.858980947,3563264.455943928,5801311.739491975,,,,,,,476080.20528642,952160.41057284,0.0,64887103.40764404,46885058.63084116,76333049.20384178,4544.68992346926,3863.156439558642,4929.255948328973
732,L'Echaillon (Savoie),56,6.463928223,45.24450684,spring,,0.001083333,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.001083333,-2.96523802736988,1.4771212547196624,POINT (6.463928223 45.24450684),0.5468089126099167,3.0,34.79671096801758,1159.2032470703125,6.841666671137014,1200.0,62521.63908160115,4.7960303550599415,,116300000.0,0.4744670745231894,0.4291277322933267,0.5468089126099167,74.87963891565484,-0.0,624.4188232421875,1867.4675906532686,705.8707275390625,2958.289306640625,2.89925438809421,-3.0833333258827533,8.800000041723253,1940.2243998040176,700.0,3093.0,2393.0,6.841666671137014,0.0,1.8791666726271306,3093.0,1200.0,2146.5,,,,,,,2079.1446533203125,10774.744381531395,9343.106928358604,715.8187265863952,9343.106928358604,-9343.106928358604,9343.106928358604,0.1917789746172649,0.07896781307919176,0.0,117321.1455755644,84783.38382310298,135892.20818699998,,,,,,,10058.925654944998,20117.851309889997,0.0,1543699.2838890052,1115570.8397776708,1788055.3708815787,700.9812717588883,595.900349924034,754.4240860389009
734,Le Monetier-de-Briancon (Barracon),59,6.550476074,44.97888184,spring,,,,,37.5,30.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,101.2,61.0,,,,,,37.5,,,1.5740312677277188,POINT (6.550476074 44.97888184),0.4936143876205489,3.0,8.535271644592285,2191.46484375,1.8708333391696212,2115.0,,,,197400000.0,0.45842235661767,0.356533236943811,0.5273421526276849,73.43904515240847,-0.0,644.6703491210938,2075.0331733609423,1256.69970703125,3296.27197265625,2.053948045721653,-5.566666619852184,7.483333304524423,2145.24557329463,1211.0,3543.0,2332.0,1.8708333391696212,0.0,0.0,3543.0,2115.0,2829.0,,,,,,,2705.635986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,La Motte-les-Bains,60,5.782287598,44.90747070000001,spring,,0.004351852,,,58.5,56.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,0.004351852,-2.36132588276674,1.7671558660821804,POINT (5.782287598 44.90747070000001),0.5877915480946474,6.0,65.65679168701172,859.3432006835938,9.26666682275633,892.0,233644.06160717062,5.368554747294801,,90200000.0,0.6056679055107727,0.5877915480946474,0.6274573368159492,54.97341796451686,-0.0,289.5745544433594,881.9937258350606,486.0,2133.258544921875,9.118197274271846,3.9500000601013503,11.049999977151554,935.5494296577948,470.0,2128.0,1658.0,9.26666682275633,3.9500000601013503,6.60833344142884,2128.0,892.0,1510.0,,,,,,,1512.6292724609375,26271.202870860598,26495.698925459397,-112.24802729939941,26495.698925459397,-26495.698925459397,26495.698925459397,0.05890021912426099,0.02794142397685645,0.0,917858.0065169344,843102.4613549169,992613.5516789517,,,,,,,26383.450898159997,52766.901796319995,0.0,12077079.033117557,11093453.438880486,13060704.627354627,1960.676835295479,1879.1370097774216,2038.9584113986632
737,Plain-de-Phazy,62,6.76171875,44.64111328,spring,,,,,32.0,28.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,-91.4,30.0,,-10.5,,,,32.0,,,1.505149978319906,POINT (6.76171875 44.64111328),0.5074659545982204,6.0,21.288429260253906,2792.711669921875,-1.7333333045244217,2794.0,,,,144000000.0,0.5188572535086563,0.5074659545982204,0.5302485524190922,95.92950705050406,-0.0,481.1277770996094,2005.287724921044,947.0,2951.92822265625,2.4593660966121718,-3.591666654683649,9.100000062336523,2111.68410543131,911.0,3299.0,2388.0,-1.7333333045244217,0.0,0.0,3299.0,2794.0,3046.5,,,,,,,2872.964111328125,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Apres-les-Veynes,63,5.833496094,44.52209473,spring,,,,,34.0,,,,,,,,,5980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,1.5314789170422551,POINT (5.833496094 44.52209473),0.538507831553699,6.0,12.623517990112305,1200.37646484375,8.32083336636424,1003.0,,,,113200000.0,0.32422547012610337,0.30622991917967485,0.34222102107253183,53.87608122121057,-0.0,255.12147521972656,930.423594045115,684.4713134765625,1503.765869140625,9.346268317218694,5.950000007947287,10.654166625191767,990.7689161554193,675.0,1747.0,1072.0,8.32083336636424,5.950000007947287,7.135416687155764,1747.0,1003.0,1375.0,,,,,,,1253.3829345703125,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,La Saulce,64,6.067687987999999,44.43450928,spring,,,,,19.5,16.0,23.0,,,,,,,2516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,1.290034611362518,POINT (6.067687987999999 44.43450928),0.4201690823059071,6.0,22.102798461914066,964.897216796875,9.500000009934107,940.0,,,,211300000.0,0.3702207142229105,0.33546639919937393,0.4201690823059071,41.29638676969118,-0.0,285.1234436035156,891.9792393529139,550.6143188476561,1858.9813232421875,9.679881301047027,4.5499999423821755,11.429166704416275,932.678590933916,549.0,1963.0,1414.0,9.500000009934107,4.5499999423821755,7.024999976158141,1963.0,940.0,1451.5,,,,,,,1399.4906616210938,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Berthement-Roquebillière (St. Martin Lantosque),66,7.361083983999999,43.9876709,spring,,0.001,,,30.0,29.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.001,-3.0,1.4771212547196624,POINT (7.361083983999999 43.9876709),0.274128228649642,5.0,15.773496627807615,1175.2265625,8.491666585206985,1061.0,115119.84794653587,5.0611502073008205,,132600000.0,0.4509015263902751,0.4509015263902751,0.4509015263902751,75.36994385047697,-0.0,445.87445068359375,1503.3389766496111,520.8453369140625,2742.89111328125,6.140133646789808,-2.095833339728415,11.870833421746891,1588.8471673254282,485.0,2936.0,2451.0,8.491666585206985,0.0,3.1979166227392852,2936.0,1061.0,1998.5,,,,,,,1901.945556640625,10144.074089355468,8249.675910644532,947.1990893554688,8249.675910644532,-8249.675910644532,8249.675910644532,0.20452772651818638,0.08206545872950637,0.0,102870.67622534024,71539.04450727404,125439.0,,,,,,,9196.875,18393.75,0.0,1353561.5292807927,941303.2172009742,1650513.1578947369,656.3931872956382,547.3811468544365,724.8273280129017
744,Gréoux,67,5.9851074220000005,43.70910645,spring,,0.020023148,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.020023148,-1.698467642563375,1.568201724066995,POINT (5.985107422 43.70910645),0.24954898547853466,6.0,8.560914039611816,473.4390869140625,12.57916664083799,570.0,2532098.033230243,6.4034805159056445,,138100000.0,0.2538122863408395,0.2068557125525809,0.3050321609914029,31.387021492730387,-0.0,95.33219146728516,471.77156530107766,366.0,554.2835693359375,12.490099555219365,12.087500033279259,13.004166745891176,503.30928270042193,323.0,626.0,303.0,12.57916664083799,12.087500033279259,12.333333337058624,626.0,570.0,598.0,,,,,,,562.1417846679688,12543.482891735574,-1543.5663064555738,7043.524599095574,-1543.5663064555738,1543.5663064555738,-1543.5663064555738,0.0053800365463417335,0.002663208972653826,0.0,2059662.163461335,2033580.3554129873,2085743.971509683,,,,,,,5499.95829264,10999.91658528,0.0,27100817.940280724,26757636.255434044,27443999.62512741,2937.08329368753,2918.4276847327365,2955.621152499471
751,Saint-Gervais-les-Bains,Gontard Well,6.70595,45.89658,well,7.45,0.0005,,,39.6,,,,,,0.5774,7.15,39.6,4700.0,,,1258.0,281.0,28.3,41.6,,952.0,4.0,1800.0,264.0,,,,10.9,,,,,-13.18,-95.5,5.0,,,,,,39.6,0.0005,-3.3010299956639813,1.5976951859255124,POINT (6.70595 45.89658),0.5915812449279453,6.0,7.5510826110839835,754.4489135742188,9.012499946790435,690.0,26672.245165449527,4.4260595744422595,,147200000.0,0.5597841463407641,0.4902041868849394,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019087,1985.4584450402144,578.0,4119.0,3541.0,9.012499946790435,0.0,0.0,4119.0,690.0,2404.5,,,,,,,2321.2718505859375,8817.856572875977,8001.388427124024,408.23407287597655,8001.388427124024,-8001.388427124024,8001.388427124024,0.2630154018321302,0.10157807597898,0.0,74380.11750000001,47128.51198624258,82789.74,,,,,,,8409.6225,16819.245,0.0,978685.7565789475,620111.9998189813,1089338.6842105265,558.1445617278214,444.28344565556654,588.852504950648
752,Saint-Gervais-les-Bains,Sulfureuse Spring,6.70595,45.89658,spring,,0.00042,,,32.8,,,,,,0.5734,7.05,32.8,4831.0,,,1277.0,294.0,28.7,44.7,,950.0,3.9,1900.0,262.0,,,,11.1,,,,,-13.2,-96.2,5.0,,,,,,32.8,0.00042,-3.3767507096021,1.515873843711679,POINT (6.70595 45.89658),0.5915812449279453,6.0,7.5510826110839835,754.4489135742188,9.012499946790435,690.0,22404.685938977604,4.350338860504141,,147200000.0,0.5597841463407641,0.4902041868849394,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019087,1985.4584450402144,578.0,4119.0,3541.0,9.012499946790435,0.0,0.0,4119.0,690.0,2404.5,,,,,,,2321.2718505859375,7406.999521215821,6721.16627878418,342.9166212158203,6721.16627878418,-6721.16627878418,6721.16627878418,0.33820214816771954,0.12263694538925635,0.0,50537.505900000004,27646.157268443756,57601.588800000005,,,,,,,7064.0829,14128.1658,0.0,664967.1828947369,363765.2272163652,757915.6421052632,460.07132958181563,340.2793970737311,491.17414607798827
