WGS84_latitude,WGS84_longitude,total_dissolved_solids_in_mmol/L_log_gauss,Na_in_mmol/L_log_gauss,Mg_in_mmol/L_log_gauss,Ca_in_mmol/L_log_gauss,Cl_in_mmol/L_log_gauss,SO4_in_mmol/L_log_gauss,HCO3_in_mmol/L_log_gauss,Li_in_mmol/L_log_gauss,K_in_mmol/L_log_gauss,Sr_in_umol/L_log_gauss,Fe_in_mmol/L_log_gauss,F_in_umol/L_log_gauss
50.204624,-108.015755,1.4662033,1.8070091,0.14538838,0.5808155,1.346075,0.89851725,-0.24528456,0.2981798,1.7025971,-0.058969155,-0.3522011,-0.019517522
32.847183,-97.08465,0.033716362,0.06942979,-0.045339976,-0.003733317,0.058373947,-0.3925691,-0.12661572,-0.027072823,-0.0044857007,-0.027024161,-0.002824294,-0.024510775
42.862297,-105.13147,-0.41479066,-0.39141583,-0.23256259,-0.2847586,-0.56050605,1.4993787,0.72450286,-0.016154049,0.07718649,-0.043717682,-0.07691404,-0.013599874
39.976803,-105.00113,-0.19490439,-0.15268056,-0.265866,-0.479094,-0.34908223,0.96601194,1.4563973,-0.0020554734,0.009157683,-0.008834407,-0.09493818,-0.018592948
33.49444,-98.32362,-0.28046352,-0.25565755,-0.38741446,-0.32104412,-0.24181108,-0.4237681,0.09668456,-0.015832953,0.023626726,-0.03550611,-0.08110629,-0.028252302
30.343586,-94.92183,0.22927488,0.27113432,-0.018613415,0.14227442,0.28272393,-1.4458677,-0.18784793,-0.019949473,0.012787406,-0.019750899,0.06038794,-0.021115417
35.0458,-97.415146,0.62903017,0.6768183,0.81608236,0.7362637,0.64223415,0.045978557,-0.4006282,0.00902321,0.059950784,0.018593384,-0.07353072,-0.016199062
37.543247,-98.92559,0.49714842,0.5630867,0.6325616,0.56712145,0.5212045,0.42698672,-0.62685305,-0.0038050993,0.05894777,-0.0042910813,0.01312183,-0.022297418
34.342182,-96.399635,0.56183463,0.61650425,0.6667622,0.6730364,0.58930546,-0.19913171,-0.71239036,-0.01032381,0.016292654,0.0067295395,0.0932979,-0.022417953
33.07744,-95.74488,0.5504197,0.60106313,0.56369436,0.6128029,0.57628834,-0.62467664,-0.6174868,-0.018771807,-0.0021532492,-0.0070802188,0.038201783,-0.019851191
33.70356,-94.17139,0.82161623,0.8391412,0.96124625,1.0170087,0.82754743,-0.6542005,-1.1958417,-0.014332208,-0.015412012,0.08910651,0.06252279,-0.017365834
42.504414,-107.48464,-0.75903744,-0.70019406,-1.1544348,-1.302738,-0.7629494,-0.8280163,1.2957321,-0.010092076,-0.29854536,-0.017448999,-0.08305289,-0.028411385
36.786896,-96.3544,1.0975804,1.0697018,1.4109277,1.3716557,1.1478268,-0.20784454,-1.504537,-0.025738088,0.023645781,-0.00033766407,0.07214452,-0.01919779
43.652096,-106.56554,-0.5034876,-0.49776384,-0.28782338,-0.2766719,-0.6656909,1.4671255,0.3492176,-0.011729871,0.02286581,-0.024660246,0.012075044,-0.010669867
40.36792,-112.58408,-2.1725914,-2.2499154,-0.7834755,-1.0994605,-2.0816457,-0.7485753,-0.48345485,0.01922067,-1.899448,-0.15861863,-0.081444874,-0.86414236
46.97661,-42.1713,-0.50496584,-0.4510569,-0.5306579,-0.4457733,-0.35850152,-0.6164773,0.2796166,0.06612603,0.30493277,-0.026813155,-0.28891328,-0.009396117
42.763306,-106.824066,-0.9643724,-0.8990756,-0.89851236,-1.0971701,-0.91427183,-0.16579701,0.8974869,-0.10372211,-0.42922994,-0.032765064,0.0062425653,-0.010377763
36.4012,-96.893486,0.84331524,0.8657592,1.0615778,0.97433734,0.8704449,-0.014856584,-1.1235412,-0.01706075,-0.013758183,0.0023810884,0.014799595,-0.02146387
39.080322,-102.66563,-0.39288223,-0.4141425,-0.17746384,-0.22370985,-0.4175116,0.7738871,0.24774873,-0.013994345,-0.0065547414,-0.024729006,-0.044755243,-0.027643109
43.56319,-85.65826,-0.29857516,-0.27216965,-0.18424045,0.09575695,-0.2859721,1.3175839,-0.30740282,0.030382335,0.34510794,-0.032567497,0.2517677,-0.040181685
39.72653,-103.70007,-0.06820511,-0.022437952,-0.009599792,-0.09360626,-0.12760615,1.2761753,0.5526514,0.009764891,0.07583879,-0.006716295,-0.019872623,-0.023453914
41.775654,-107.88352,-0.9461001,-0.93814534,-0.6101132,-0.70458966,-0.93632466,0.33375558,0.4970333,0.023281883,-0.053503107,-0.00660599,-0.42530105,-0.026906025
43.543884,-106.48078,-0.45476636,-0.43424174,-0.31558374,-0.3361779,-0.72786456,1.9359798,0.57956916,-0.017092718,-0.004759534,0.02426282,-0.06909441,-0.030447451
42.541424,-108.41571,-1.2002293,-1.1485134,-1.1194923,-1.2305919,-1.1324897,-0.30280805,0.684017,0.005564096,-0.44725072,0.0023307432,0.039216857,-0.023759488
35.249786,-96.234215,0.93557334,0.9732724,1.1297268,1.0746411,0.9746702,-0.09686873,-0.73846465,-0.016024064,-0.004800854,-0.005825425,0.06843668,-0.020323394
39.14515,-97.33311,1.3694016,1.3003509,1.3064936,1.4407322,1.3848261,-0.15329391,-1.00426,-0.029378368,-0.044957224,-0.007989869,0.24866015,-0.019345025
31.375309,-97.58642,-0.2499176,-0.2951352,-0.42427093,-0.34374744,-0.22387205,-0.7804678,0.26166376,-0.013878852,0.033996124,-0.263316,0.05898238,-0.032070417
39.585323,-103.66484,-0.753982,-0.7517124,-0.56888574,-0.6064031,-0.6661778,-0.10284071,0.27010345,-0.014312977,-0.071225114,-0.036153603,0.06870484,-0.0271672
33.171764,-96.15449,0.24878731,0.32714683,0.22842889,0.24532765,0.26246047,-0.4967486,-0.5294023,-0.005525219,0.010435092,0.030835154,0.034880266,-0.020760069
32.730484,-95.64128,0.4377935,0.4861515,0.4272479,0.48623407,0.46603408,-0.7708983,-0.6932374,-0.011764535,0.01694631,0.010537301,0.03831451,-0.021971222
32.313667,-96.5783,0.1954961,0.27356455,0.062464114,0.13466057,0.22365059,-0.7795287,-0.30970854,-0.004696341,0.024248537,-0.0006205631,-0.04415954,-0.021740323
39.45658,-104.37842,-0.38128668,-0.3560177,-0.29918015,-0.3845024,-0.4470594,0.7904207,0.7539522,-0.008092293,-0.0072055603,-0.00056198373,0.0101712495,-0.02398625
43.25854,-108.104324,-0.9330507,-0.93811315,-0.49090335,-0.4450244,-1.0776293,1.303082,0.1763189,-0.014884758,0.042333446,0.01409486,0.006377827,-0.03232643
38.93935,-103.55511,-0.57548946,-0.5900055,-0.38221473,-0.42062217,-0.56980777,0.30048254,0.37829497,-0.03742403,-0.06396529,-0.076727726,-0.109308355,-0.015972992
40.427437,-115.08395,-2.5110407,-2.3404493,-2.5508995,-1.8888291,-2.2677157,-1.5074823,-0.8030052,-0.3838374,-2.0375078,-0.03756724,-2.0156555,0.27682978
36.22643,-96.64906,0.96341854,0.9589239,1.2302248,1.1561779,0.97855216,-0.05759151,-1.0676079,-0.020072693,0.024174582,0.0022982117,-0.06723094,-0.019285265
42.218864,-100.82075,1.154648,1.3092508,0.7717807,0.8268733,1.111841,0.57545537,-0.3887318,-0.011209225,0.123952016,-0.030396871,-0.095447496,-0.019735374
31.88976,-97.3833,0.07831284,0.12339992,-0.2621666,-0.22000359,0.060216602,-1.0794586,0.69979066,-0.02475148,-0.002081218,-0.018545862,0.0077224853,-0.019616194
40.206875,-105.51737,-0.9930172,-0.95695627,-0.8133767,-0.8830828,-0.859094,-0.45262206,0.33137536,-0.014158326,-0.1302209,-0.026050324,0.06639465,-0.030795777
41.151268,-106.737816,-0.93997175,-0.923826,-1.5736598,-1.5139095,-0.8610349,-1.9478017,0.83086574,-0.03519692,-0.43635526,-0.03930895,0.032924797,-0.017229723
32.144608,-96.199554,0.2962071,0.3555813,0.28867567,0.27639943,0.2895424,-0.34230876,0.005029018,-0.02018107,0.0017086093,-0.011010269,-0.13217534,-0.021778082
36.48639,-97.33041,0.89953756,0.94551146,0.96982807,0.9423221,0.8880375,0.094606206,-0.7231681,-0.019686252,-0.07569142,0.006806231,0.0052198707,-0.022992736
38.810085,-99.600525,0.46416116,0.55431324,0.54786533,0.46749404,0.47665626,0.6856599,-0.540501,-0.005984375,0.042472433,-0.008767567,0.03982438,-0.021622134
34.208157,-97.77079,0.14874496,0.17954737,0.20253325,0.1913153,0.16176267,0.042602282,-0.20064548,-0.016661411,0.0044417433,-0.017068326,-0.03532838,-0.023832003
38.431934,-103.99133,-0.52612585,-0.48970607,-0.77912956,-0.81243026,-0.53032076,-0.43450242,0.9645589,-0.025667673,-0.07218636,0.0035821837,0.17998345,-0.021585422
40.87622,-106.421906,-0.67585814,-0.6580369,-0.19711205,-0.18599507,-0.740699,1.1244409,0.0017326019,0.016656527,0.0616643,-0.016068185,-0.032475617,0.015792005
34.58184,-100.067116,-0.11520823,-0.087264605,-0.18632418,-0.18484247,-0.08252636,-0.02685011,0.47322026,0.0010855257,0.03228046,-0.0048919227,0.04264999,-0.02187982
37.475594,-96.78194,1.1087751,1.0729374,1.4492259,1.3903134,1.1665585,-0.06439626,-1.2824582,-0.015919931,0.13767362,0.0126292715,0.027264003,-0.01729537
41.03817,-108.41598,-1.1072307,-1.0581769,-0.86625695,-1.0031384,-0.9550304,-0.58162683,0.50259614,-0.092613675,-0.5397276,-0.16845028,-0.40118057,-0.111279376
35.77932,-97.22045,0.44939765,0.4788765,0.6919024,0.62878275,0.468662,0.11653905,-0.79585016,-0.015870646,0.023685776,-0.009720962,0.0070558502,-0.024575885
30.563967,-95.376465,-0.0028042444,0.05925862,-0.20753658,-0.08960741,0.04837524,-1.2681973,-0.19430561,-0.019422077,0.022582673,-0.016467018,0.056447417,-0.02391748
42.064445,-109.98662,-1.5698264,-1.4824973,-1.4137369,-1.5651634,-1.4423792,-0.71433216,0.4816684,-0.0009783326,-1.0689,0.0035320926,-0.14672469,-0.10445945
31.54938,-95.58712,0.2880978,0.35199058,0.20310731,0.2684964,0.30025208,-0.92707753,-0.32139066,-0.0024791628,0.024574231,0.020707872,-0.043137204,-0.01825794
34.74499,-96.202034,0.5961201,0.6413729,0.76230836,0.71982014,0.6177613,-0.19840153,-1.0222914,-0.023559036,0.020403136,0.008171009,0.08046449,-0.026326146
40.18699,-105.342285,-0.4090906,-0.35480934,-0.71953106,-0.8646399,-0.51917344,0.033918243,1.6293732,0.01071704,-0.028496193,-0.0027127159,0.024254292,-0.01548683
34.584145,-96.01233,0.7495691,0.8064262,0.9096411,0.8627531,0.77577615,-0.12937911,-0.6185797,-0.012177595,0.015654251,0.010377114,0.058083065,-0.020610241
41.92637,-110.70892,-1.7541084,-1.700986,-1.5003153,-1.5099102,-1.6429656,-0.5617126,0.22495192,-0.020312415,-1.4418509,-0.016325818,-0.2045471,0.051949885
42.61626,-100.21922,1.4372678,1.4323977,1.5015413,1.3677144,1.4428284,0.27731982,-0.57307845,0.7252954,1.2884982,0.55435807,-0.03361022,-0.01852061
40.90958,-103.63529,0.04280625,0.113965414,0.089914165,-0.013027095,-0.027792187,1.4715235,0.4419151,0.0015854941,0.09726038,-0.028138613,-0.12628438,-0.024242543
36.523006,-97.156845,0.69049716,0.7389914,0.8724074,0.7897653,0.71538895,0.11652542,-0.8734395,-0.020532971,0.037895102,-0.012080405,0.05651448,-0.022714991
36.777393,-97.73225,0.7634928,0.80841583,0.9559095,0.8355276,0.7734929,0.34291723,-0.6097588,-0.0094003575,0.034665495,0.013779661,0.0069367937,-0.020571295
51.223022,-105.67928,1.2507613,1.6066295,-0.06919453,0.39031237,1.1219097,1.2320628,-0.05672988,-0.016910434,0.88153535,-0.0016761852,-0.22877775,-0.020998426
44.06389,-105.33197,0.14323907,0.23504607,0.06349736,-0.026697785,0.06175926,1.8492613,0.32143918,0.010236375,0.11460388,-0.032377563,0.009866254,-0.03174104
34.213585,-96.866234,0.23349437,0.26138344,0.24769208,0.26964307,0.26428732,-0.16364561,-0.43226233,-0.013400455,0.003600729,0.004157414,0.33572575,-0.025225898
32.65389,-96.469124,0.14712833,0.21865728,0.092680514,0.11845532,0.15328144,-0.5474862,-0.35625467,-0.012128906,0.016221639,0.0015426518,-0.054961853,-0.022050645
41.829144,-103.44225,-0.11910569,-0.07702809,-0.015558388,0.012989215,-0.14042391,1.2996914,-0.11093835,0.006688489,0.11760232,-0.04588352,-0.06909538,-0.029802755
48.905342,-104.7912,1.8943124,2.1551456,0.53470826,0.99390525,1.751837,0.5125469,-0.11315683,-0.023150543,0.452852,-0.028576473,-0.24271823,-0.019525854
43.028095,-100.826584,0.8871015,1.0570961,0.3471422,0.5806699,0.8527936,0.84667456,0.058495067,0.022702347,0.62862784,0.033462737,0.88592815,-0.0104567185
49.50275,-103.76407,2.1567218,1.7611622,1.0630246,1.8493991,2.2202563,-0.08345018,-0.2965551,-0.078932285,1.5203966,-0.04440319,-0.14717655,-0.01618306
34.46058,-95.48513,0.87894124,0.9096792,1.0640304,1.0377587,0.88234705,-0.25746012,-0.8697119,-0.021476539,0.0065103876,0.013047619,-0.009138685,-0.018823864
41.530556,-104.48929,-0.23722775,-0.20869833,-0.14578773,-0.16930608,-0.28470266,1.2740445,0.2652617,0.0005516246,0.051088043,-0.016691685,0.03814968,-0.027965844
34.997883,-99.21657,0.18194203,0.23911709,0.20051123,0.1198664,0.17981967,0.3443298,0.46415225,-0.0057675485,0.028808448,0.004042513,0.12847783,-0.02294827
44.080063,-99.77773,1.7330799,1.6772066,1.173197,1.4504216,1.7289375,-0.06867088,-0.8222503,-0.022394802,0.012298101,-0.012145846,0.061378434,-0.021124974
34.799847,-97.78407,0.39097357,0.43872553,0.5177098,0.4510878,0.41036728,0.34946993,-0.17714727,-0.0114353085,0.013599859,-0.006403229,0.0049673705,-0.02246306
36.080402,-98.06771,0.34988767,0.38061905,0.5399598,0.47708064,0.37498176,0.30067602,-0.5525938,-0.010542682,0.0059312205,-0.006305349,0.05238898,-0.0232142
44.070053,-108.41506,-0.7512636,-0.708668,-0.29452088,-0.17152078,-0.8852217,1.6331189,-0.14546815,0.02248109,0.14568402,-0.032973714,-0.038013875,-0.016262315
33.419247,-98.488396,-0.11818786,-0.08522964,-0.23402077,-0.19591069,-0.07960775,-0.34183222,0.26260778,-0.012125336,0.021675352,-0.02083562,0.0135526005,-0.02122306
32.82705,-96.13952,0.21393403,0.2522693,0.20568882,0.24510846,0.25315988,-0.5651682,-0.40602282,-0.019648721,0.0083026895,-0.012663855,0.108973,-0.024189228
50.904743,-106.81551,1.8057334,2.0475585,0.2561612,1.007418,1.6845325,0.40820304,-0.4074557,-0.06806274,1.4029999,-0.020767901,-0.3027448,-0.021511763
43.22822,-101.42768,1.1310163,1.3652264,0.3763571,0.5196456,1.0665001,1.0602566,0.21045275,-0.0063824737,0.16289017,-0.039486345,0.4635474,-0.0174476
41.394737,-111.30307,-1.5897628,-1.5125219,-1.5958936,-1.3762497,-1.4447851,-0.407581,0.15957017,0.026965484,-0.53052413,0.010107882,-0.6365992,0.08607135
34.35139,-95.72712,0.70820934,0.7507032,0.8654226,0.8363132,0.69990146,-0.25210544,-0.8672065,-0.013772006,0.011072568,0.029035894,-0.034402616,-0.018560419
36.685814,-102.274185,-0.505472,-0.48393574,-0.69390905,-0.734453,-0.5010332,-0.44363108,0.8456043,-0.029559879,-0.041081786,-0.019321615,-0.037135106,-0.030623881
39.88806,-106.885925,-1.1134195,-1.0206006,-1.0147393,-1.1076734,-0.96683186,-0.44077083,0.4554177,-0.015842859,-0.07064512,0.005031856,-0.028615002,-0.03542925
37.764954,-97.899155,0.86007285,0.9313091,1.01544,0.89492065,0.87611896,0.242596,-0.884717,-0.0031732947,0.055741392,0.01692124,-0.006969305,-0.019818079
35.1617,-95.75351,0.9551536,0.9856513,1.1767123,1.1117327,0.9941147,-0.12462073,-0.7034518,-0.018221501,0.010383197,0.017273251,0.08481521,-0.0174087
32.65767,-97.68908,-0.038056206,-0.00019915373,-0.10217904,-0.09614657,-0.009749546,-0.37123927,0.20596507,-0.012867974,0.009021119,-0.02396127,-0.078386016,-0.02341071
36.014996,-99.20141,0.2950146,0.34247977,0.39205465,0.33994332,0.31196138,0.48907074,-0.11195774,-0.006271059,0.017074982,-0.004875245,0.09916977,-0.022014173
41.663593,-105.9518,-0.71285856,-0.7193175,-0.5357493,-0.6085327,-0.80432326,0.6615354,0.77217066,-0.01711727,-0.05148275,0.0038850605,0.054432765,-0.025457354
34.911423,-101.31236,-0.41586468,-0.4150766,-0.639669,-0.6512954,-0.35905868,-0.8993304,0.60958713,-0.017124005,-0.060078327,-0.20180698,0.05764559,-0.037349407
49.295387,-104.513466,1.9015895,2.2132282,0.45522657,0.8553649,1.7544738,0.6512199,0.001025689,0.004748205,0.08864575,-0.007610559,-0.18680061,-0.01963086
36.999844,-101.25937,0.025107661,0.042377837,0.15205258,0.09736042,0.025756726,0.72908276,0.20882052,0.022348484,0.0652403,-0.0022309925,-0.0140561,-0.020864747
42.092693,-110.60297,-1.7992015,-1.7107298,-1.4563558,-1.7418208,-1.7272444,-1.0802821,0.42582327,-0.010158129,-1.4890919,-0.014784586,-0.7564111,-0.25975373
35.043343,-99.76502,-0.27119592,-0.27333936,-0.2981335,-0.18025804,-0.2767832,0.15758422,0.14805645,-0.028693449,0.043500222,-0.047240607,-0.21458465,-0.01661735
43.71605,-104.211235,0.13960929,0.21982622,0.096754305,0.08562447,0.10430404,1.577624,-0.12777957,0.0069913813,0.12256731,-0.035159443,0.00018485039,-0.028545754
38.744133,-97.602356,0.72896206,0.8147559,0.9635295,0.76786244,0.7504196,0.35622218,-0.6966135,1.1542115,0.65630925,0.26722488,-0.019458909,-0.014898057
31.369148,-97.31417,-0.26509556,-0.20288958,-0.55668896,-0.44733503,-0.19811152,-1.1110153,0.26707608,-0.010126552,0.034967974,-0.018658305,-0.0036384878,-0.025273358
47.609844,-102.32621,1.7364728,1.8246098,0.96273386,1.4566512,1.6867213,0.12614402,-0.503469,-0.015405123,0.86302245,-0.0045953966,-0.042883217,-0.014298201
33.77128,-99.3975,-0.12660493,-0.07129368,-0.26696008,-0.2814885,-0.13126796,-0.2136522,0.57652825,-0.028528007,0.014319303,-0.010574611,-0.056786466,-0.023844473
38.29067,-107.81282,-1.316952,-1.3151238,-1.4012014,-1.5096775,-1.1861032,-1.5459827,0.30998406,-0.0123395575,-1.2081801,-0.29449278,0.7762473,-0.04204604
40.2969,-101.70603,1.213863,1.3855249,1.1930974,0.78984207,1.1744478,0.7558135,0.12062844,0.7900923,0.89445066,0.0010106368,0.0059065553,-0.005364115
33.026688,-98.41313,-0.04205201,0.023737071,-0.16520995,-0.11945571,-0.0023325952,-0.42975813,0.30172688,-0.012788219,0.03426887,-0.014509497,-0.003277128,-0.019866124
36.697636,-96.86951,0.8500667,0.87124187,1.0907048,0.99720234,0.8877769,0.006609918,-1.0586454,-0.016372656,0.037933845,0.0018380824,0.04458456,-0.02226149
41.651634,-107.72741,-1.5002493,-1.5187768,-0.5062315,-0.65427816,-1.4301779,0.44885626,-0.31483215,-0.07657308,-0.36197382,0.0010093765,-0.04782715,-0.015767455
35.65735,-96.45157,0.7667391,0.805451,0.9577373,0.9256999,0.8051304,-0.15841532,-0.9461358,-0.012445831,0.03609223,0.013930629,0.06624372,-0.017747408
38.1639,-98.770836,0.5432245,0.62821406,0.66315377,0.5817817,0.56013864,0.52538836,-0.7071227,-0.014203659,0.019787293,-0.0032962917,0.013853226,-0.023092723
30.675856,-95.66772,-0.056414537,0.008186438,-0.30543196,-0.20248233,-0.00088498637,-1.1421441,0.106320314,-0.009364661,0.014451156,0.0033457107,0.06727655,-0.020495122
38.245636,-99.49125,0.48603138,0.5710939,0.568574,0.47560146,0.49498665,0.70008165,-0.42897725,-0.0048454935,0.036064167,-0.0044950577,0.035574164,-0.02181804
37.79112,-96.54935,1.3138926,1.2699668,1.5226442,1.5560579,1.3740381,-0.23950523,-1.4411768,-0.029766051,0.014146923,-0.009843184,0.20496787,-0.01528315
40.9832,-99.42068,1.0443301,1.1647812,0.881594,0.8903401,1.0217884,0.4680868,-0.477259,-7.193454e-05,0.3086053,0.017867016,-0.07417693,-0.016319087
40.911022,-105.48741,-0.5513034,-0.52298003,-0.8347786,-0.9364187,-0.58728904,-0.24789396,1.2481492,-0.024042219,-0.123773165,-0.011259643,0.13285309,-0.027787358
45.69681,-97.45954,1.2865471,1.3291221,0.93010134,1.3055298,1.3018427,0.019479962,-0.8117104,0.016249204,1.154029,0.18670763,0.19966862,-0.014713087
33.827522,-94.78315,0.85041845,0.86412114,0.9917471,1.048613,0.87454534,-0.6415815,-1.1841526,-0.023487529,0.008390796,0.024448417,0.10623379,-0.01850904
48.45162,-103.05895,1.859869,2.0613203,0.76619375,1.1807444,1.7563703,0.2591035,-0.6387648,-0.018455693,0.20556721,-0.015780734,-0.07077237,-0.02269435
38.41382,-105.422874,-1.0126319,-1.0108087,-0.67248225,-0.7223468,-0.8465878,-0.591907,0.12719178,-0.04747868,-0.27335072,-0.30609253,-0.18005632,-0.05882375
40.559658,-111.85667,-1.5293804,-1.6377397,-0.27094397,-0.39282572,-1.420486,0.0038062662,-0.3607029,-0.21259843,-1.0363903,-0.22824566,-2.8314729,-0.18956394
32.52426,-98.59416,-0.45552087,-0.4046413,-0.9431649,-0.76552784,-0.3845201,-1.5711558,0.48488012,-0.031060947,0.022439558,-0.032066733,-0.04914473,-0.024750805
45.79155,-99.31219,1.7130369,1.3574564,1.4347233,2.0096164,1.8360618,-0.31621918,-0.87180704,-0.042800695,1.539691,0.005288525,0.17928125,-0.011079052
49.02416,-104.323906,1.1831046,1.481913,0.15286647,0.42440143,1.0732164,1.2047726,-0.16107641,-0.00064899924,0.12051797,-0.0072222003,-0.11537338,-0.025363456
32.839657,-96.42108,0.35063732,0.42429218,0.39083147,0.3435435,0.36015895,-0.0300713,0.085907295,-0.0063981307,0.024444528,0.007758286,-0.0019883267,-0.020361291
40.44719,-105.66084,-0.91634375,-0.8667276,-0.873672,-0.9701598,-0.80146885,-0.58724123,0.55347997,-0.00965517,-0.13670795,-0.022388516,0.024462394,-0.030361205
36.30135,-102.054565,-0.29230338,-0.25090706,-0.35119283,-0.39762336,-0.30328426,0.32515508,0.76767427,-0.03164118,0.002730911,0.0009035202,0.00080623623,-0.024891187
41.592915,-102.48897,0.25611264,0.32886907,0.33959913,0.3227333,0.22000603,1.1544609,-0.37361673,0.008573534,0.11340651,-0.023170631,-0.10489824,-0.028640825
40.620037,-105.87281,-0.5971513,-0.5243962,-1.1196795,-1.2362298,-0.62548786,-1.1173671,1.4635191,0.015784103,-0.12118787,0.00084707414,-0.023750588,-0.022541277
46.122402,-100.38965,1.6287502,1.7017926,1.051931,1.424552,1.6235266,0.07789613,-0.7463413,-0.0010994511,0.6276543,0.0142430235,0.20020947,-0.012922426
45.49623,-102.084785,1.6446663,1.4199797,1.3743126,1.8147085,1.7131572,-0.049306944,-0.52724755,0.029493041,1.7842883,0.14998673,-0.08873863,-0.0058708214
35.926693,-97.89191,0.1904112,0.20789391,0.4482787,0.40605822,0.19028239,0.24787128,-0.60911274,-0.014489045,0.024921093,-0.013332682,-0.06410687,-0.024556994
40.182304,-105.22216,-0.71913755,-0.69162786,-0.78599185,-0.8337442,-0.7016339,-0.2790075,0.73107195,-0.05600562,-0.11689707,-0.041231707,-0.07854596,-0.012367599
39.535004,-99.58185,0.7862901,0.89545006,0.7716478,0.72102565,0.79598975,0.51772773,-0.6934689,-0.004302408,0.08583021,-0.007473721,-0.01633827,-0.021262854
45.11682,-108.54184,-0.9465915,-0.9508067,-0.45064962,-0.37338832,-1.2088962,1.6913681,0.27025384,-0.014052838,-0.06755319,-0.010773845,0.032258507,-0.033803947
39.595848,-104.400925,-0.62419224,-0.58164877,-0.6768031,-0.72892606,-0.59132016,-0.13019204,0.70851916,0.0035015924,-0.04291606,-0.0054350044,0.041400623,-0.025263362
40.518143,-102.455345,0.34852165,0.4765448,0.34458756,0.19094877,0.28722456,1.4397882,0.35954267,-0.00807353,0.07287139,-0.028688973,-0.07421347,-0.018247347
48.400826,-103.04875,1.7503031,1.7671784,0.913091,1.4944608,1.7088746,0.049472135,-0.62201375,-0.035269734,1.1288779,-0.007524596,-0.0988361,-0.015197498
37.012024,-103.07446,-0.42370403,-0.3915868,-0.4765255,-0.5272142,-0.4871776,0.421524,0.9125207,-0.031505138,-0.007282715,0.0035728896,-0.121599816,-0.025729656
44.363415,-98.45207,1.3732659,1.4193525,1.133682,1.3836528,1.3694236,0.10400923,-0.63784105,0.008184046,0.9818283,0.0853936,-0.04379327,-0.0067696017
48.554897,-101.47467,2.2273033,2.0967648,1.1214173,1.6282378,2.2179806,-0.061192412,-0.5433145,-0.027741889,0.041876726,-0.008193543,0.11796166,-0.02236082
36.414505,-96.689644,1.0138282,1.0245421,1.235683,1.2042359,1.0683112,-0.14261168,-1.1292359,-0.01613776,-2.1222733e-05,0.00209407,0.08506753,-0.01678164
29.27583,-95.88179,-0.22663608,-0.23009178,-0.6073452,-0.3599359,-0.18074091,-1.6858963,0.13129,0.001769449,0.050477564,-0.14012277,-0.016074289,-0.020500014
38.617817,-103.95881,-0.7654704,-0.70704705,-0.5816808,-0.65250015,-0.65012914,-0.17848997,0.25157544,0.0073065157,-0.06578522,-0.028692136,-0.040762927,-0.027426627
35.469036,-99.26099,0.20540789,0.25881872,0.26839685,0.20607002,0.20206915,0.47696507,0.14681107,-0.00828927,0.02454225,-0.0031771513,0.019186802,-0.022112675
37.311783,-98.58093,0.6808047,0.77240884,0.72140497,0.6013936,0.67251116,0.7336667,-0.17313279,-0.023499964,0.010747082,-0.025607869,0.0076805684,-0.020443797
36.664734,-101.23816,-0.08886291,-0.06978815,-0.059632853,-0.091525376,-0.07951284,0.47868973,0.37670797,-0.010227062,0.003571411,-0.0075013316,0.059908487,-0.026349843
40.645153,-110.23894,-2.0865097,-2.0606024,-1.212821,-1.1267945,-1.9169534,-0.4947046,-0.47417867,-0.21808204,-1.5113869,-0.044999868,-0.41903818,0.22939642
33.386166,-98.77819,-0.40099394,-0.35200912,-0.61955404,-0.5706329,-0.31886342,-1.0868418,0.35052118,-0.011520125,-0.030038942,-0.031554844,-0.0068943207,-0.026115403
39.750763,-98.064964,1.2241076,1.212012,1.3263023,1.3861775,1.2743772,-0.053733505,-1.2229756,-0.012208001,0.23213221,0.006899262,0.02785965,-0.017080037
48.108246,-103.3122,1.4588162,1.755751,0.3710683,0.6774276,1.3640358,0.7920898,-0.22184536,-0.0025793866,0.17161715,-0.011219189,-0.09432588,-0.018630072
34.331673,-100.181114,-0.3435647,-0.30723512,-0.53538597,-0.45777428,-0.35979834,-0.28731817,0.51662624,-0.03201513,0.019713819,-0.031762943,-0.16552651,-0.018866852
32.85806,-91.38418,0.26897085,0.29277635,0.35407057,0.44940126,0.29427248,-0.88072175,-0.5785909,0.014154889,-0.15826246,0.32099247,0.019680612,-0.039751045
48.60593,-102.562126,2.0599809,1.940178,1.0797427,1.6246545,2.0499854,-0.0038069112,-0.5919344,-0.03733629,0.53608364,-0.026817389,-0.019514315,-0.018295608
42.04536,-108.44578,-1.330973,-1.3397114,-0.52573985,-0.5810351,-1.2503183,0.42830235,-0.13734642,-0.02175796,-0.14543173,-0.029379068,-0.011057713,-0.021895994
40.350304,-106.289215,-1.0212432,-0.99514925,-0.62447345,-0.72080785,-0.9403356,0.27957243,0.26610595,-0.06729465,-0.05743313,-0.019189803,-0.03436022,-0.020145
38.302586,-98.027824,0.87727416,0.9586882,0.8545785,0.83291984,0.89537954,0.2091134,-0.85332024,-0.014801033,0.045195956,-0.011755724,0.2724638,-0.021190654
38.150673,-104.48481,-0.5154104,-0.4676776,-0.9209961,-0.9676868,-0.5499282,-0.80584913,1.2181001,-0.0040591136,-0.065161556,-0.011030443,-0.21422926,-0.02293285
