location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Yukon,Nahanni North (Lened) HS,62.37167,-128.67981,,,,,,,,2.9975545913533432,,2.914339852653587,0.0,0.047407555267228896,,,,,0.035807183432527756,,,,,,,,,7,
Yukon,Broken Skull HS,62.82168,-128.1336,,,,,,,,8.60667464429148,,2.1835800090031356,2.0654186381403004,3.493188282848445,,,,,0.8644877142995986,,,,,,,,,7,
Yukon,Grizzly Bear HS,62.6638,-127.91881,,,,,,,,5.234727582892625,,0.9569474143041629,1.0491668380991566,2.619891212136334,,,,,0.6087221183529719,,,,,,,,,7,
Yukon,McPherson Lake WS,61.86137,-129.66929,,,,,,7.3,,3.6636349170983955,,0.14354211214562443,0.41555235548241104,1.172713209241978,0.005641748942172073,0.12700395586092025,1.786393255627958,,0.012788279797331341,,,,,,,,,7,
Yukon,Mactung HS,63.28318,-130.22964,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,West Cantung HS,61.95491,-128.20613,,,,,,,,2.3140823075011503,,2.0443876578316207,0.04937255708701913,0.18963022106891558,,,,,0.030691871513595217,,,,,,,,,7,
Yukon,Takhini HS,60.8789,-135.36011,,,,,2905.0,6.6,,39.672875612958336,,1.526766101912551,3.258588767743263,15.245271720145714,0.028208744710860365,17.384967728503018,1.8355600424801037,,0.2250737244330316,,,,,168.43878302979263,,,,7,
Yukon,Versluce WS,60.76146,-135.14582,,,,,336.0,7.6,,5.697297210345901,,0.25228613649837023,0.588356305286978,1.2350915714357003,0.028208744710860365,0.29148448886112843,3.245007932241612,,0.035807183432527756,,,,,21.05484787872408,,,,7,
Yukon,Stinky Lake WS,60.75248,-135.128,,,,,347.0,7.6,,6.014173942455171,,0.3001335072135784,0.6212713433449908,1.2725185887519337,0.028208744710860365,0.3133458255257131,3.408897221748764,,0.04348015131092656,,,,,26.318559848405094,,,,7,
Yukon,SLC1 WS,60.78902,-135.20278,,,,,360.0,7.8,,6.601406075886758,,0.31753255111001766,0.629500102859494,1.4995758271370827,0.033850493653032436,0.45700603789298355,3.5891754402066316,,0.053710775148791634,,,,,21.05484787872408,,,,7,
Yukon,SLC2 WS,60.78873,-135.20118,,,,,404.0,7.7,,5.139640600790677,,0.23923685357604071,0.4937255708701913,1.1178202505115025,0.022566995768688293,0.2810743285446596,2.933618282178023,,0.035807183432527756,,,,,15.791135909043057,,,,7,
